,Robust,Stable,Classification
98,Yes,Yes,{1.0}
99,Yes,Yes,{1.0}
100,Yes,Yes,{1.0}
101,Yes,Yes,{1.0}
102,Yes,Yes,{1.0}
103,Yes,Yes,{1.0}
104,Yes,Yes,{1.0}
105,Yes,Yes,{1.0}
106,Yes,Yes,{1.0}
107,Yes,Yes,{1.0}
108,Yes,Yes,{1.0}
109,Yes,Yes,{1.0}
110,Yes,Yes,{1.0}
111,Yes,Yes,{1.0}
112,Yes,Yes,{1.0}
113,Yes,Yes,{1.0}
114,Yes,Yes,{1.0}
115,Yes,Yes,{1.0}
116,Yes,Yes,{1.0}
117,Yes,Yes,{1.0}
118,Yes,Yes,{1.0}
119,Yes,Yes,{1.0}
120,Yes,Yes,{1.0}
121,Yes,Yes,{1.0}
122,Yes,Yes,{1.0}
123,Yes,Yes,{1.0}
124,Yes,Yes,{1.0}
125,Yes,Yes,{1.0}
126,Yes,Yes,{1.0}
127,Yes,Yes,{1.0}
128,Yes,Yes,{1.0}
129,Yes,Yes,{1.0}
130,Yes,Yes,{1.0}
131,Yes,Yes,{1.0}
132,Yes,Yes,{1.0}
133,Yes,Yes,{1.0}
134,Do not know,Do not know,"{1.0, 4.0}"
135,Yes,Yes,{1.0}
136,Yes,Yes,{1.0}
137,Yes,Yes,{1.0}
138,Yes,Yes,{1.0}
139,Yes,Yes,{1.0}
140,Yes,Yes,{1.0}
141,Yes,Yes,{1.0}
142,Yes,Yes,{1.0}
143,Yes,Yes,{1.0}
144,Yes,Yes,{1.0}
145,Yes,Yes,{1.0}
146,Yes,Yes,{1.0}
147,Yes,Yes,{1.0}
148,Yes,Yes,{1.0}
149,Yes,Yes,{1.0}
150,Yes,Yes,{1.0}
151,Do not know,Do not know,"{1.0, 5.0}"
152,Yes,Yes,{1.0}
153,Do not know,Do not know,"{1.0, 5.0}"
154,Yes,Yes,{1.0}
155,Yes,Yes,{1.0}
156,Yes,Yes,{1.0}
157,Yes,Yes,{1.0}
158,Yes,Yes,{1.0}
159,Do not know,Do not know,"{1.0, 2.0, 5.0}"
160,Yes,Yes,{1.0}
161,Yes,Yes,{1.0}
162,Do not know,Do not know,"{1.0, 4.0, 5.0}"
163,Yes,Yes,{1.0}
164,Yes,Yes,{1.0}
165,Yes,Yes,{1.0}
166,Yes,Yes,{1.0}
167,Yes,Yes,{1.0}
168,Yes,Yes,{1.0}
169,Yes,Yes,{1.0}
170,Yes,Yes,{1.0}
171,Yes,Yes,{1.0}
172,Yes,Yes,{1.0}
173,Yes,Yes,{1.0}
174,Yes,Yes,{1.0}
175,Yes,Yes,{1.0}
176,Yes,Yes,{1.0}
177,Yes,Yes,{1.0}
178,Yes,Yes,{1.0}
179,Yes,Yes,{1.0}
180,Yes,Yes,{1.0}
181,Yes,Yes,{1.0}
182,Yes,Yes,{1.0}
183,Yes,Yes,{1.0}
184,Yes,Yes,{1.0}
185,Yes,Yes,{1.0}
186,Yes,Yes,{1.0}
187,Yes,Yes,{1.0}
188,Yes,Yes,{1.0}
189,Do not know,Do not know,"{1.0, 5.0}"
190,Do not know,Do not know,"{1.0, 3.0, 5.0}"
191,Yes,Yes,{1.0}
192,Do not know,Do not know,"{1.0, 4.0}"
193,Do not know,Do not know,"{1.0, 5.0}"
194,Yes,Yes,{1.0}
195,Yes,Yes,{1.0}
196,Yes,Yes,{1.0}
197,Yes,Yes,{1.0}
198,Do not know,Do not know,"{1.0, 5.0}"
199,Yes,Yes,{1.0}
200,Yes,Yes,{1.0}
201,Yes,Yes,{1.0}
202,Do not know,Do not know,"{1.0, 5.0}"
203,Do not know,Do not know,"{1.0, 5.0}"
204,Yes,Yes,{1.0}
205,Yes,Yes,{1.0}
206,Yes,Yes,{1.0}
207,Yes,Yes,{1.0}
208,Yes,Yes,{1.0}
209,Yes,Yes,{1.0}
210,Yes,Yes,{1.0}
211,Yes,Yes,{1.0}
212,Yes,Yes,{1.0}
213,Yes,Yes,{1.0}
214,Yes,Yes,{1.0}
215,Yes,Yes,{1.0}
216,Do not know,Do not know,"{1.0, 5.0}"
217,Yes,Yes,{1.0}
218,Yes,Yes,{1.0}
219,Yes,Yes,{1.0}
220,Yes,Yes,{1.0}
221,Yes,Yes,{1.0}
222,Yes,Yes,{1.0}
223,Yes,Yes,{1.0}
224,Yes,Yes,{1.0}
225,Yes,Yes,{1.0}
226,Yes,Yes,{1.0}
227,Yes,Yes,{1.0}
228,Yes,Yes,{1.0}
229,Yes,Yes,{1.0}
230,Yes,Yes,{1.0}
231,Yes,Yes,{1.0}
232,Do not know,Do not know,"{1.0, 5.0}"
233,Yes,Yes,{1.0}
234,Yes,Yes,{1.0}
235,Yes,Yes,{1.0}
236,Yes,Yes,{1.0}
237,Yes,Yes,{1.0}
238,Yes,Yes,{1.0}
239,Yes,Yes,{1.0}
240,Yes,Yes,{1.0}
241,Yes,Yes,{1.0}
242,Yes,Yes,{1.0}
243,Yes,Yes,{1.0}
244,Yes,Yes,{1.0}
245,Yes,Yes,{1.0}
246,Do not know,Do not know,"{1.0, 5.0}"
247,Yes,Yes,{1.0}
248,Yes,Yes,{1.0}
249,Yes,Yes,{1.0}
250,Yes,Yes,{1.0}
251,Yes,Yes,{1.0}
252,Yes,Yes,{1.0}
253,Do not know,Do not know,"{1.0, 5.0}"
254,Do not know,Do not know,"{1.0, 5.0}"
255,Do not know,Do not know,"{1.0, 5.0}"
256,Yes,Yes,{1.0}
257,Yes,Yes,{1.0}
258,Yes,Yes,{1.0}
259,Do not know,Do not know,"{1.0, 5.0}"
260,Yes,Yes,{1.0}
261,Yes,Yes,{1.0}
262,Yes,Yes,{1.0}
263,Yes,Yes,{1.0}
264,Yes,Yes,{1.0}
265,Yes,Yes,{1.0}
266,Yes,Yes,{1.0}
267,Yes,Yes,{1.0}
268,Yes,Yes,{1.0}
269,Yes,Yes,{1.0}
270,Yes,Yes,{1.0}
271,Yes,Yes,{1.0}
272,Yes,Yes,{1.0}
273,Yes,Yes,{1.0}
274,Yes,Yes,{1.0}
275,Yes,Yes,{1.0}
276,Yes,Yes,{1.0}
277,Yes,Yes,{1.0}
278,Yes,Yes,{1.0}
279,Yes,Yes,{1.0}
280,Yes,Yes,{1.0}
281,Yes,Yes,{1.0}
282,Yes,Yes,{1.0}
283,Yes,Yes,{1.0}
284,Yes,Yes,{1.0}
285,Do not know,Do not know,"{1.0, 3.0}"
286,Yes,Yes,{1.0}
287,Yes,Yes,{1.0}
288,Yes,Yes,{1.0}
289,Yes,Yes,{1.0}
290,Yes,Yes,{1.0}
291,Yes,Yes,{1.0}
292,Yes,Yes,{1.0}
293,Yes,Yes,{1.0}
294,Yes,Yes,{1.0}
295,Yes,Yes,{1.0}
296,Yes,Yes,{1.0}
297,Yes,Yes,{1.0}
298,Yes,Yes,{1.0}
299,Yes,Yes,{1.0}
300,Yes,Yes,{1.0}
301,Yes,Yes,{1.0}
302,Do not know,Do not know,"{1.0, 5.0}"
303,Yes,Yes,{1.0}
304,Yes,Yes,{1.0}
305,Yes,Yes,{1.0}
306,Yes,Yes,{1.0}
307,Yes,Yes,{1.0}
308,Yes,Yes,{1.0}
309,Yes,Yes,{1.0}
310,Yes,Yes,{1.0}
311,Yes,Yes,{1.0}
312,Yes,Yes,{1.0}
313,Yes,Yes,{1.0}
314,Yes,Yes,{1.0}
315,Yes,Yes,{1.0}
316,Yes,Yes,{1.0}
317,Yes,Yes,{1.0}
318,Yes,Yes,{1.0}
319,Yes,Yes,{1.0}
320,Yes,Yes,{1.0}
321,Yes,Yes,{1.0}
322,Yes,Yes,{1.0}
323,Yes,Yes,{1.0}
324,Yes,Yes,{1.0}
325,Yes,Yes,{1.0}
326,Yes,Yes,{1.0}
327,Yes,Yes,{1.0}
328,Yes,Yes,{1.0}
329,Yes,Yes,{1.0}
330,Yes,Yes,{1.0}
331,Yes,Yes,{1.0}
332,Yes,Yes,{1.0}
333,Yes,Yes,{1.0}
334,Yes,Yes,{1.0}
335,Yes,Yes,{1.0}
336,Yes,Yes,{1.0}
337,Yes,Yes,{1.0}
338,Yes,Yes,{1.0}
339,Yes,Yes,{1.0}
340,Yes,Yes,{1.0}
341,Yes,Yes,{1.0}
342,Yes,Yes,{1.0}
343,Yes,Yes,{1.0}
344,Yes,Yes,{1.0}
345,Yes,Yes,{1.0}
346,Yes,Yes,{1.0}
347,Yes,Yes,{1.0}
348,Yes,Yes,{1.0}
349,Yes,Yes,{1.0}
350,Yes,Yes,{1.0}
351,Yes,Yes,{1.0}
352,Yes,Yes,{1.0}
353,Yes,Yes,{1.0}
354,Yes,Yes,{1.0}
355,Yes,Yes,{1.0}
356,Yes,Yes,{1.0}
357,Yes,Yes,{1.0}
358,Yes,Yes,{1.0}
359,Yes,Yes,{1.0}
360,Yes,Yes,{1.0}
361,Yes,Yes,{1.0}
362,Yes,Yes,{1.0}
363,Yes,Yes,{1.0}
364,Yes,Yes,{1.0}
365,Yes,Yes,{1.0}
366,Yes,Yes,{1.0}
367,Yes,Yes,{1.0}
368,Yes,Yes,{1.0}
369,Yes,Yes,{1.0}
370,Yes,Yes,{1.0}
371,Yes,Yes,{1.0}
372,Yes,Yes,{1.0}
373,Yes,Yes,{1.0}
374,Yes,Yes,{1.0}
375,Yes,Yes,{1.0}
376,Yes,Yes,{1.0}
377,Yes,Yes,{1.0}
378,Yes,Yes,{1.0}
379,Yes,Yes,{1.0}
380,Yes,Yes,{1.0}
381,Yes,Yes,{1.0}
382,Yes,Yes,{1.0}
383,Yes,Yes,{1.0}
384,Yes,Yes,{1.0}
385,Yes,Yes,{1.0}
386,Yes,Yes,{1.0}
387,Yes,Yes,{1.0}
388,Yes,Yes,{1.0}
389,Yes,Yes,{1.0}
390,Yes,Yes,{1.0}
391,Yes,Yes,{1.0}
392,Yes,Yes,{1.0}
393,Yes,Yes,{1.0}
394,Yes,Yes,{1.0}
395,Yes,Yes,{1.0}
396,Yes,Yes,{1.0}
397,Yes,Yes,{1.0}
398,Yes,Yes,{1.0}
399,Yes,Yes,{1.0}
400,Yes,Yes,{1.0}
401,Yes,Yes,{1.0}
402,Yes,Yes,{1.0}
403,Yes,Yes,{1.0}
404,Yes,Yes,{1.0}
405,Yes,Yes,{1.0}
406,Yes,Yes,{1.0}
407,Yes,Yes,{1.0}
408,Yes,Yes,{1.0}
409,Yes,Yes,{1.0}
410,Yes,Yes,{1.0}
411,Do not know,Do not know,"{1.0, 5.0}"
412,Yes,Yes,{1.0}
413,Do not know,Do not know,"{1.0, 5.0}"
414,Yes,Yes,{1.0}
415,Yes,Yes,{1.0}
416,Yes,Yes,{1.0}
417,Yes,Yes,{1.0}
418,Yes,Yes,{1.0}
419,Yes,Yes,{1.0}
420,Yes,Yes,{1.0}
421,Do not know,Do not know,"{1.0, 3.0}"
422,Yes,Yes,{1.0}
423,Yes,Yes,{1.0}
424,Yes,Yes,{1.0}
425,Do not know,Do not know,"{1.0, 5.0}"
426,Yes,Yes,{1.0}
427,Do not know,Do not know,"{1.0, 5.0}"
428,Yes,Yes,{1.0}
429,Yes,Yes,{1.0}
430,Do not know,Do not know,"{1.0, 3.0}"
431,Yes,Yes,{1.0}
432,Yes,Yes,{1.0}
433,Do not know,Do not know,"{1.0, 3.0}"
434,Yes,Yes,{1.0}
435,Yes,Yes,{1.0}
436,Yes,Yes,{1.0}
437,Yes,Yes,{1.0}
438,Yes,Yes,{1.0}
439,Yes,Yes,{1.0}
440,Do not know,Do not know,"{1.0, 3.0}"
441,Do not know,Do not know,"{1.0, 3.0, 5.0}"
442,Yes,Yes,{1.0}
443,Do not know,Do not know,"{1.0, 3.0}"
444,Do not know,Do not know,"{1.0, 3.0}"
445,Yes,Yes,{1.0}
446,Yes,Yes,{1.0}
447,Yes,Yes,{1.0}
448,Yes,Yes,{1.0}
449,Yes,Yes,{1.0}
450,Do not know,Do not know,"{1.0, 3.0}"
451,Yes,Yes,{1.0}
452,Do not know,Do not know,"{1.0, 3.0}"
453,Yes,Yes,{1.0}
454,Do not know,Do not know,"{1.0, 3.0}"
455,Do not know,Do not know,"{1.0, 3.0}"
456,Do not know,Do not know,"{1.0, 3.0}"
457,Yes,Yes,{1.0}
458,Yes,Yes,{1.0}
459,Yes,Yes,{1.0}
460,Yes,Yes,{1.0}
461,Yes,Yes,{2.0}
462,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
463,Yes,Yes,{2.0}
464,Do not know,Do not know,"{2.0, 3.0}"
465,Yes,Yes,{2.0}
466,Yes,Yes,{2.0}
467,Yes,Yes,{2.0}
468,Do not know,Do not know,"{1.0, 2.0}"
469,Yes,Yes,{2.0}
470,Yes,Yes,{2.0}
471,Yes,Yes,{2.0}
472,Do not know,Do not know,"{2.0, 5.0}"
473,Do not know,Do not know,"{1.0, 2.0}"
474,Yes,Yes,{2.0}
475,Do not know,Do not know,"{2.0, 5.0}"
476,Do not know,Do not know,"{1.0, 2.0}"
477,Yes,Yes,{2.0}
478,Yes,Yes,{2.0}
479,Do not know,Do not know,"{2.0, 5.0}"
480,Do not know,Do not know,"{2.0, 5.0}"
481,Yes,Yes,{2.0}
482,Yes,Yes,{2.0}
483,No,Do not know,"{4.0, 5.0}"
484,Yes,Yes,{2.0}
485,Yes,Yes,{2.0}
486,Yes,Yes,{2.0}
487,Do not know,Do not know,"{2.0, 5.0}"
488,Yes,Yes,{2.0}
489,Yes,Yes,{2.0}
490,Yes,Yes,{2.0}
491,No,Do not know,"{4.0, 5.0, 6.0}"
492,Yes,Yes,{2.0}
493,Do not know,Do not know,"{2.0, 4.0}"
494,Yes,Yes,{2.0}
495,Yes,Yes,{2.0}
496,Yes,Yes,{2.0}
497,Yes,Yes,{2.0}
498,Yes,Yes,{2.0}
499,Yes,Yes,{2.0}
500,Yes,Yes,{2.0}
501,Yes,Yes,{2.0}
502,Yes,Yes,{2.0}
503,Yes,Yes,{2.0}
504,Yes,Yes,{2.0}
505,Yes,Yes,{2.0}
506,Do not know,Do not know,"{2.0, 5.0}"
507,Yes,Yes,{2.0}
508,Yes,Yes,{2.0}
509,Yes,Yes,{2.0}
510,Yes,Yes,{2.0}
511,Yes,Yes,{2.0}
512,Yes,Yes,{2.0}
513,Yes,Yes,{2.0}
514,Yes,Yes,{2.0}
515,Yes,Yes,{2.0}
516,Yes,Yes,{2.0}
517,Yes,Yes,{2.0}
518,Yes,Yes,{2.0}
519,Yes,Yes,{2.0}
520,Yes,Yes,{2.0}
521,Yes,Yes,{2.0}
522,Yes,Yes,{2.0}
523,Yes,Yes,{2.0}
524,Yes,Yes,{2.0}
525,Yes,Yes,{2.0}
526,Yes,Yes,{2.0}
527,Yes,Yes,{2.0}
528,Yes,Yes,{2.0}
529,Yes,Yes,{2.0}
530,Yes,Yes,{2.0}
531,Yes,Yes,{2.0}
532,Yes,Yes,{2.0}
533,Yes,Yes,{2.0}
534,Yes,Yes,{2.0}
535,Yes,Yes,{2.0}
536,Yes,Yes,{2.0}
537,Yes,Yes,{2.0}
538,Yes,Yes,{2.0}
539,Yes,Yes,{2.0}
540,Yes,Yes,{2.0}
541,Yes,Yes,{2.0}
542,Yes,Yes,{2.0}
543,Yes,Yes,{2.0}
544,Yes,Yes,{2.0}
545,Yes,Yes,{2.0}
546,Yes,Yes,{2.0}
547,Yes,Yes,{2.0}
548,Yes,Yes,{2.0}
549,Yes,Yes,{2.0}
550,Yes,Yes,{2.0}
551,Yes,Yes,{2.0}
552,Yes,Yes,{2.0}
553,Yes,Yes,{2.0}
554,Yes,Yes,{2.0}
555,Yes,Yes,{2.0}
556,Yes,Yes,{2.0}
557,Yes,Yes,{2.0}
558,Yes,Yes,{2.0}
559,Yes,Yes,{2.0}
560,Yes,Yes,{2.0}
561,Yes,Yes,{2.0}
562,Yes,Yes,{2.0}
563,Yes,Yes,{2.0}
564,Yes,Yes,{2.0}
565,Yes,Yes,{2.0}
566,Yes,Yes,{2.0}
567,Yes,Yes,{2.0}
568,Yes,Yes,{2.0}
569,Yes,Yes,{2.0}
570,Yes,Yes,{2.0}
571,Yes,Yes,{2.0}
572,Yes,Yes,{2.0}
573,Yes,Yes,{2.0}
574,Yes,Yes,{2.0}
575,Yes,Yes,{2.0}
576,Yes,Yes,{2.0}
577,Yes,Yes,{2.0}
578,Yes,Yes,{2.0}
579,Yes,Yes,{2.0}
580,Yes,Yes,{2.0}
581,Yes,Yes,{2.0}
582,Yes,Yes,{2.0}
583,Yes,Yes,{2.0}
584,Yes,Yes,{2.0}
585,Yes,Yes,{2.0}
586,Yes,Yes,{2.0}
587,Yes,Yes,{2.0}
588,Yes,Yes,{2.0}
589,Yes,Yes,{2.0}
590,Yes,Yes,{2.0}
591,Yes,Yes,{2.0}
592,Yes,Yes,{2.0}
593,Yes,Yes,{2.0}
594,Yes,Yes,{2.0}
595,Yes,Yes,{2.0}
596,Yes,Yes,{2.0}
597,Yes,Yes,{2.0}
598,Yes,Yes,{2.0}
599,Yes,Yes,{2.0}
600,Yes,Yes,{2.0}
601,Yes,Yes,{2.0}
602,Yes,Yes,{2.0}
603,Yes,Yes,{2.0}
604,Yes,Yes,{2.0}
605,Yes,Yes,{2.0}
606,Yes,Yes,{2.0}
607,Yes,Yes,{2.0}
608,Yes,Yes,{2.0}
609,Yes,Yes,{2.0}
610,Yes,Yes,{2.0}
611,Yes,Yes,{2.0}
612,Yes,Yes,{2.0}
613,Yes,Yes,{2.0}
614,Yes,Yes,{2.0}
615,Yes,Yes,{2.0}
616,Yes,Yes,{2.0}
617,Yes,Yes,{2.0}
618,Yes,Yes,{2.0}
619,Yes,Yes,{2.0}
620,Yes,Yes,{2.0}
621,Yes,Yes,{2.0}
622,Yes,Yes,{2.0}
623,Yes,Yes,{2.0}
624,Yes,Yes,{2.0}
625,Yes,Yes,{2.0}
626,Yes,Yes,{2.0}
627,Yes,Yes,{2.0}
628,Yes,Yes,{2.0}
629,Yes,Yes,{2.0}
630,Yes,Yes,{2.0}
631,Yes,Yes,{2.0}
632,Yes,Yes,{2.0}
633,Yes,Yes,{2.0}
634,Yes,Yes,{2.0}
635,Yes,Yes,{2.0}
636,Yes,Yes,{2.0}
637,Yes,Yes,{2.0}
638,Yes,Yes,{2.0}
639,Yes,Yes,{2.0}
640,Yes,Yes,{2.0}
641,Yes,Yes,{2.0}
642,Yes,Yes,{2.0}
643,Yes,Yes,{2.0}
644,Yes,Yes,{2.0}
645,Yes,Yes,{2.0}
646,Yes,Yes,{2.0}
647,Yes,Yes,{2.0}
648,Yes,Yes,{2.0}
649,Yes,Yes,{2.0}
650,Yes,Yes,{2.0}
651,Yes,Yes,{2.0}
652,Yes,Yes,{2.0}
653,Yes,Yes,{2.0}
654,Yes,Yes,{2.0}
655,Yes,Yes,{2.0}
656,Yes,Yes,{2.0}
657,Yes,Yes,{2.0}
658,Yes,Yes,{2.0}
659,Yes,Yes,{2.0}
660,Yes,Yes,{2.0}
661,Yes,Yes,{2.0}
662,Yes,Yes,{2.0}
663,Yes,Yes,{2.0}
664,Yes,Yes,{2.0}
665,Yes,Yes,{2.0}
666,Yes,Yes,{2.0}
667,Yes,Yes,{2.0}
668,Yes,Yes,{2.0}
669,Yes,Yes,{2.0}
670,Yes,Yes,{2.0}
671,Yes,Yes,{2.0}
672,Yes,Yes,{2.0}
673,Yes,Yes,{2.0}
674,Yes,Yes,{2.0}
675,Yes,Yes,{2.0}
676,Yes,Yes,{2.0}
677,Yes,Yes,{2.0}
678,Yes,Yes,{2.0}
679,Do not know,Do not know,"{2.0, 3.0}"
680,Yes,Yes,{2.0}
681,Do not know,Do not know,"{2.0, 4.0}"
682,Yes,Yes,{2.0}
683,Yes,Yes,{2.0}
684,No,Do not know,"{1.0, 4.0, 5.0, 6.0}"
685,No,Do not know,"{4.0, 5.0, 6.0}"
686,Do not know,Do not know,"{3.0, 6.0}"
687,Do not know,Do not know,"{2.0, 3.0}"
688,Do not know,Do not know,"{3.0, 4.0, 5.0}"
689,Do not know,Do not know,"{3.0, 6.0}"
690,Do not know,Do not know,"{3.0, 6.0}"
691,Yes,Yes,{3.0}
692,Do not know,Do not know,"{3.0, 6.0}"
693,Yes,Yes,{3.0}
694,Do not know,Do not know,"{1.0, 3.0}"
695,Do not know,Do not know,"{3.0, 6.0}"
696,Yes,Yes,{3.0}
697,Do not know,Do not know,"{3.0, 4.0, 6.0}"
698,Do not know,Do not know,"{3.0, 4.0, 6.0}"
699,Do not know,Do not know,"{2.0, 3.0}"
700,Do not know,Do not know,"{3.0, 4.0}"
701,Do not know,Do not know,"{3.0, 4.0, 6.0}"
702,Do not know,Do not know,"{3.0, 4.0, 6.0}"
703,Do not know,Do not know,"{3.0, 4.0}"
704,Yes,Yes,{3.0}
705,Yes,Yes,{3.0}
706,Do not know,Do not know,"{3.0, 4.0}"
707,Yes,Yes,{3.0}
708,Do not know,Do not know,"{3.0, 4.0}"
709,Do not know,Do not know,"{3.0, 4.0, 6.0}"
710,Do not know,Do not know,"{3.0, 4.0}"
711,Do not know,Do not know,"{3.0, 6.0}"
712,Do not know,Do not know,"{3.0, 4.0}"
713,Do not know,Do not know,"{3.0, 4.0, 6.0}"
714,Do not know,Do not know,"{3.0, 4.0}"
715,Do not know,Do not know,"{3.0, 4.0, 6.0}"
716,Do not know,Do not know,"{3.0, 4.0}"
717,Do not know,Do not know,"{3.0, 4.0}"
718,Do not know,Do not know,"{3.0, 4.0}"
719,Do not know,Do not know,"{3.0, 4.0}"
720,Do not know,Do not know,"{3.0, 4.0}"
721,Do not know,Do not know,"{3.0, 4.0}"
722,Do not know,Do not know,"{3.0, 4.0}"
723,Do not know,Do not know,"{3.0, 4.0}"
724,Do not know,Do not know,"{3.0, 4.0, 6.0}"
725,Do not know,Do not know,"{1.0, 3.0}"
726,Do not know,Do not know,"{3.0, 4.0, 6.0}"
727,Yes,Yes,{3.0}
728,Do not know,Do not know,"{3.0, 4.0, 6.0}"
729,Do not know,Do not know,"{3.0, 4.0, 6.0}"
730,Do not know,Do not know,"{3.0, 4.0, 6.0}"
731,Do not know,Do not know,"{3.0, 4.0}"
732,Do not know,Do not know,"{3.0, 4.0}"
733,Do not know,Do not know,"{3.0, 4.0, 6.0}"
734,Yes,Yes,{3.0}
735,Do not know,Do not know,"{3.0, 4.0}"
736,Do not know,Do not know,"{3.0, 4.0}"
737,Do not know,Do not know,"{3.0, 4.0}"
738,Yes,Yes,{3.0}
739,Yes,Yes,{3.0}
740,Do not know,Do not know,"{3.0, 4.0}"
741,Do not know,Do not know,"{3.0, 4.0}"
742,Do not know,Do not know,"{3.0, 4.0}"
743,Do not know,Do not know,"{3.0, 4.0}"
744,Yes,Yes,{3.0}
745,Do not know,Do not know,"{3.0, 4.0}"
746,Do not know,Do not know,"{3.0, 4.0}"
747,Do not know,Do not know,"{3.0, 4.0}"
748,Do not know,Do not know,"{3.0, 4.0, 6.0}"
749,Do not know,Do not know,"{3.0, 4.0}"
750,Do not know,Do not know,"{3.0, 4.0}"
751,Do not know,Do not know,"{3.0, 4.0, 6.0}"
752,Do not know,Do not know,"{3.0, 4.0}"
753,Do not know,Do not know,"{3.0, 4.0}"
754,Do not know,Do not know,"{3.0, 4.0}"
755,Do not know,Do not know,"{3.0, 4.0}"
756,Do not know,Do not know,"{3.0, 4.0}"
757,Do not know,Do not know,"{3.0, 4.0}"
758,Do not know,Do not know,"{3.0, 4.0}"
759,Do not know,Do not know,"{3.0, 4.0}"
760,Do not know,Do not know,"{3.0, 4.0}"
761,Do not know,Do not know,"{3.0, 4.0, 6.0}"
762,Do not know,Do not know,"{3.0, 4.0, 6.0}"
763,Do not know,Do not know,"{3.0, 4.0, 6.0}"
764,Do not know,Do not know,"{3.0, 4.0}"
765,Do not know,Do not know,"{3.0, 4.0}"
766,Do not know,Do not know,"{3.0, 4.0, 6.0}"
767,Yes,Yes,{3.0}
768,Do not know,Do not know,"{3.0, 4.0}"
769,Do not know,Do not know,"{3.0, 4.0, 6.0}"
770,Do not know,Do not know,"{3.0, 4.0}"
771,Do not know,Do not know,"{3.0, 4.0, 6.0}"
772,Do not know,Do not know,"{3.0, 4.0}"
773,Do not know,Do not know,"{3.0, 4.0, 6.0}"
774,Do not know,Do not know,"{3.0, 4.0}"
775,Do not know,Do not know,"{3.0, 4.0}"
776,Do not know,Do not know,"{3.0, 4.0}"
