,Robust,Stable,Classification
44,Do not know,Do not know,"{2.0, 4.0}"
45,Do not know,Do not know,"{2.0, 4.0}"
46,Do not know,Do not know,"{2.0, 4.0}"
47,Do not know,Do not know,"{2.0, 4.0}"
48,Do not know,Do not know,"{2.0, 4.0}"
49,Do not know,Do not know,"{2.0, 4.0}"
50,Do not know,Do not know,"{2.0, 4.0}"
51,Do not know,Do not know,"{2.0, 4.0}"
52,Do not know,Do not know,"{2.0, 4.0}"
53,Do not know,Do not know,"{2.0, 4.0}"
54,Do not know,Do not know,"{2.0, 4.0}"
55,Do not know,Do not know,"{2.0, 4.0}"
56,Do not know,Do not know,"{2.0, 4.0}"
57,Do not know,Do not know,"{2.0, 4.0}"
58,Do not know,Do not know,"{2.0, 4.0}"
59,Do not know,Do not know,"{2.0, 4.0}"
60,Do not know,Do not know,"{2.0, 4.0}"
61,Do not know,Do not know,"{2.0, 4.0}"
62,Do not know,Do not know,"{2.0, 4.0}"
63,Do not know,Do not know,"{2.0, 4.0}"
64,Do not know,Do not know,"{2.0, 4.0}"
65,Do not know,Do not know,"{2.0, 4.0}"
66,Do not know,Do not know,"{2.0, 4.0}"
67,Do not know,Do not know,"{2.0, 4.0}"
68,Do not know,Do not know,"{2.0, 4.0}"
69,Do not know,Do not know,"{2.0, 4.0}"
70,Do not know,Do not know,"{2.0, 4.0}"
71,Do not know,Do not know,"{2.0, 4.0}"
72,Do not know,Do not know,"{2.0, 4.0}"
73,Do not know,Do not know,"{2.0, 4.0}"
74,Do not know,Do not know,"{2.0, 4.0}"
75,Do not know,Do not know,"{2.0, 4.0}"
76,Do not know,Do not know,"{2.0, 4.0}"
77,Do not know,Do not know,"{2.0, 4.0}"
78,Do not know,Do not know,"{2.0, 4.0}"
79,Do not know,Do not know,"{2.0, 4.0}"
80,Do not know,Do not know,"{2.0, 4.0}"
81,Do not know,Do not know,"{2.0, 4.0}"
82,Do not know,Do not know,"{2.0, 4.0}"
83,Do not know,Do not know,"{2.0, 4.0}"
84,Do not know,Do not know,"{2.0, 4.0}"
85,Do not know,Do not know,"{2.0, 4.0}"
86,Do not know,Do not know,"{2.0, 4.0}"
87,Do not know,Do not know,"{2.0, 4.0}"
88,Do not know,Do not know,"{2.0, 4.0}"
89,Do not know,Do not know,"{2.0, 4.0}"
90,Do not know,Do not know,"{2.0, 4.0}"
91,Do not know,Do not know,"{2.0, 4.0}"
92,Do not know,Do not know,"{2.0, 4.0}"
93,Do not know,Do not know,"{2.0, 4.0}"
94,Do not know,Do not know,"{2.0, 4.0}"
95,Do not know,Do not know,"{2.0, 4.0}"
96,Do not know,Do not know,"{2.0, 4.0}"
97,Do not know,Do not know,"{2.0, 4.0}"
98,Do not know,Do not know,"{2.0, 4.0}"
99,Do not know,Do not know,"{2.0, 4.0}"
100,Do not know,Do not know,"{2.0, 4.0}"
101,Do not know,Do not know,"{2.0, 4.0}"
102,Yes,Yes,{4.0}
103,Do not know,Do not know,"{2.0, 4.0}"
104,Do not know,Do not know,"{2.0, 4.0}"
105,Do not know,Do not know,"{2.0, 4.0}"
106,Do not know,Do not know,"{2.0, 4.0}"
107,Do not know,Do not know,"{2.0, 4.0}"
108,Do not know,Do not know,"{2.0, 4.0}"
109,Do not know,Do not know,"{2.0, 4.0}"
110,Do not know,Do not know,"{2.0, 4.0}"
111,Do not know,Do not know,"{2.0, 4.0}"
112,Do not know,Do not know,"{2.0, 4.0}"
113,Do not know,Do not know,"{2.0, 4.0}"
114,Do not know,Do not know,"{2.0, 4.0}"
115,Do not know,Do not know,"{2.0, 4.0}"
116,Do not know,Do not know,"{2.0, 4.0}"
117,Do not know,Do not know,"{2.0, 4.0}"
118,Do not know,Do not know,"{2.0, 4.0}"
119,Do not know,Do not know,"{2.0, 4.0}"
120,Do not know,Do not know,"{2.0, 4.0}"
121,Do not know,Do not know,"{2.0, 4.0}"
122,Do not know,Do not know,"{2.0, 4.0}"
123,Do not know,Do not know,"{2.0, 4.0}"
124,Do not know,Do not know,"{2.0, 4.0}"
125,Do not know,Do not know,"{2.0, 4.0}"
126,Do not know,Do not know,"{2.0, 4.0}"
127,Do not know,Do not know,"{2.0, 4.0}"
128,Do not know,Do not know,"{2.0, 4.0}"
129,Do not know,Do not know,"{2.0, 4.0}"
130,Do not know,Do not know,"{2.0, 4.0}"
131,Do not know,Do not know,"{2.0, 4.0}"
132,Do not know,Do not know,"{2.0, 4.0}"
133,Do not know,Do not know,"{2.0, 4.0}"
134,Do not know,Do not know,"{2.0, 4.0}"
135,Do not know,Do not know,"{2.0, 4.0}"
136,Do not know,Do not know,"{2.0, 4.0}"
137,Do not know,Do not know,"{2.0, 4.0}"
138,Do not know,Do not know,"{2.0, 4.0}"
139,Do not know,Do not know,"{2.0, 4.0}"
140,Do not know,Do not know,"{2.0, 4.0}"
141,Do not know,Do not know,"{2.0, 4.0}"
142,Do not know,Do not know,"{2.0, 4.0}"
143,Do not know,Do not know,"{2.0, 4.0}"
144,Do not know,Do not know,"{2.0, 4.0}"
145,Do not know,Do not know,"{2.0, 4.0}"
146,Do not know,Do not know,"{2.0, 4.0}"
147,Do not know,Do not know,"{2.0, 4.0}"
148,Do not know,Do not know,"{2.0, 4.0}"
149,Do not know,Do not know,"{2.0, 4.0}"
150,Do not know,Do not know,"{2.0, 4.0}"
151,Do not know,Do not know,"{2.0, 4.0}"
152,Do not know,Do not know,"{2.0, 4.0}"
153,Do not know,Do not know,"{2.0, 4.0}"
154,Do not know,Do not know,"{2.0, 4.0}"
155,Do not know,Do not know,"{2.0, 4.0}"
156,Do not know,Do not know,"{2.0, 4.0}"
157,Do not know,Do not know,"{2.0, 4.0}"
158,Do not know,Do not know,"{2.0, 4.0}"
159,Do not know,Do not know,"{2.0, 4.0}"
160,Do not know,Do not know,"{2.0, 4.0}"
161,Do not know,Do not know,"{2.0, 4.0}"
162,Do not know,Do not know,"{2.0, 4.0}"
163,Do not know,Do not know,"{2.0, 4.0}"
164,Do not know,Do not know,"{2.0, 4.0}"
165,Do not know,Do not know,"{2.0, 4.0}"
166,Do not know,Do not know,"{2.0, 4.0}"
167,Yes,Yes,{4.0}
168,Do not know,Do not know,"{2.0, 4.0}"
169,Do not know,Do not know,"{2.0, 4.0}"
170,Do not know,Do not know,"{2.0, 4.0}"
171,Do not know,Do not know,"{2.0, 4.0}"
172,Do not know,Do not know,"{2.0, 4.0}"
173,Do not know,Do not know,"{2.0, 4.0}"
174,Do not know,Do not know,"{2.0, 4.0}"
175,Do not know,Do not know,"{2.0, 4.0}"
176,Do not know,Do not know,"{2.0, 4.0}"
177,Do not know,Do not know,"{2.0, 4.0}"
178,Do not know,Do not know,"{2.0, 4.0}"
179,Do not know,Do not know,"{2.0, 4.0}"
180,Do not know,Do not know,"{2.0, 4.0}"
181,Do not know,Do not know,"{2.0, 4.0}"
182,Yes,Yes,{4.0}
183,Do not know,Do not know,"{2.0, 4.0}"
184,Yes,Yes,{4.0}
185,Do not know,Do not know,"{2.0, 4.0}"
186,Do not know,Do not know,"{2.0, 4.0}"
187,Do not know,Do not know,"{2.0, 4.0}"
188,Do not know,Do not know,"{2.0, 4.0}"
189,Do not know,Do not know,"{2.0, 4.0}"
190,Do not know,Do not know,"{2.0, 4.0}"
191,Do not know,Do not know,"{2.0, 4.0}"
192,Do not know,Do not know,"{2.0, 4.0}"
193,Do not know,Do not know,"{2.0, 4.0}"
194,Do not know,Do not know,"{2.0, 4.0}"
195,Do not know,Do not know,"{2.0, 4.0}"
196,Do not know,Do not know,"{2.0, 4.0}"
197,Do not know,Do not know,"{2.0, 4.0}"
198,Do not know,Do not know,"{2.0, 4.0}"
199,Yes,Yes,{4.0}
200,Do not know,Do not know,"{2.0, 4.0}"
201,Do not know,Do not know,"{2.0, 4.0}"
202,Do not know,Do not know,"{2.0, 4.0}"
203,Do not know,Do not know,"{2.0, 4.0}"
