,Robust,Stable,Classification
74,No,No,"{0, 1}"
75,No,Yes,{0}
76,Yes,Yes,{0}
77,No,No,"{0, 1}"
78,No,No,"{0, 1}"
79,Yes,Yes,{1}
80,No,Yes,{0}
81,No,No,"{0, 1}"
82,No,No,"{0, 1}"
83,No,Yes,{0}
84,No,Yes,{0}
85,No,No,"{0, 1}"
86,Yes,Yes,{0}
87,No,No,"{0, 1}"
88,No,Yes,{0}
89,Yes,Yes,{0}
90,No,No,"{0, 1}"
91,Yes,Yes,{1}
92,Yes,Yes,{1}
93,No,No,"{0, 1}"
94,Yes,Yes,{1}
95,Yes,Yes,{0}
96,Yes,Yes,{1}
97,No,No,"{0, 1}"
98,Yes,Yes,{1}
99,No,Yes,{0}
100,No,Yes,{0}
101,No,Yes,{0}
102,No,No,"{0, 1}"
103,No,No,"{0, 1}"
104,Yes,Yes,{0}
105,No,No,"{0, 1}"
106,No,No,"{0, 1}"
107,No,No,"{0, 1}"
108,Yes,Yes,{0}
109,No,Yes,{1}
110,No,No,"{0, 1}"
111,No,Yes,{0}
112,Yes,Yes,{1}
113,No,Yes,{1}
114,No,No,"{0, 1}"
115,No,Yes,{1}
116,No,No,"{0, 1}"
117,No,Yes,{1}
118,No,No,"{0, 1}"
119,Yes,Yes,{0}
120,No,No,"{0, 1}"
121,No,Yes,{0}
122,No,No,"{0, 1}"
123,Yes,Yes,{0}
124,Yes,Yes,{1}
125,No,No,"{0, 1}"
126,No,No,"{0, 1}"
127,No,Yes,{0}
128,No,No,"{0, 1}"
129,No,No,"{0, 1}"
130,No,No,"{0, 1}"
131,Yes,Yes,{1}
132,No,No,"{0, 1}"
133,No,No,"{0, 1}"
134,No,No,"{0, 1}"
135,No,Yes,{0}
136,No,No,"{0, 1}"
137,No,Yes,{1}
138,No,No,"{0, 1}"
139,No,No,"{0, 1}"
140,Yes,Yes,{1}
141,Yes,Yes,{0}
142,Yes,Yes,{1}
143,No,No,"{0, 1}"
144,Yes,Yes,{1}
145,No,No,"{0, 1}"
146,No,No,"{0, 1}"
147,No,No,"{0, 1}"
148,Yes,Yes,{0}
149,No,No,"{0, 1}"
150,Yes,Yes,{1}
151,No,No,"{0, 1}"
152,Yes,Yes,{0}
153,No,Yes,{1}
154,Yes,Yes,{1}
155,No,Yes,{1}
156,No,No,"{0, 1}"
157,Yes,Yes,{0}
158,No,No,"{0, 1}"
159,No,No,"{0, 1}"
160,No,Yes,{1}
161,No,Yes,{1}
162,No,Yes,{0}
163,Yes,Yes,{0}
164,Yes,Yes,{0}
165,Yes,Yes,{1}
166,No,No,"{0, 1}"
167,Yes,Yes,{1}
168,No,No,"{0, 1}"
169,Yes,Yes,{1}
170,Yes,Yes,{1}
171,Yes,Yes,{1}
172,No,Yes,{1}
173,No,No,"{0, 1}"
174,Yes,Yes,{1}
175,Yes,Yes,{1}
176,Yes,Yes,{1}
177,No,No,"{0, 1}"
178,No,No,"{0, 1}"
179,No,Yes,{1}
180,No,Yes,{1}
181,No,No,"{0, 1}"
182,No,No,"{0, 1}"
183,Yes,Yes,{1}
184,No,Yes,{1}
185,Yes,Yes,{0}
186,No,Yes,{0}
187,No,No,"{0, 1}"
188,No,No,"{0, 1}"
189,No,Yes,{0}
190,No,Yes,{0}
191,No,No,"{0, 1}"
192,No,No,"{0, 1}"
193,No,Yes,{1}
194,No,Yes,{1}
195,No,No,"{0, 1}"
196,No,No,"{0, 1}"
197,Yes,Yes,{1}
198,Yes,Yes,{1}
199,No,No,"{0, 1}"
200,No,No,"{0, 1}"
201,No,Yes,{1}
202,Yes,Yes,{0}
203,No,No,"{0, 1}"
204,No,No,"{0, 1}"
205,No,No,"{0, 1}"
206,Yes,Yes,{1}
207,No,Yes,{1}
208,Yes,Yes,{1}
209,Yes,Yes,{1}
210,No,Yes,{0}
211,No,No,"{0, 1}"
212,Yes,Yes,{1}
213,No,No,"{0, 1}"
214,No,No,"{0, 1}"
215,No,No,"{0, 1}"
216,No,No,"{0, 1}"
217,No,No,"{0, 1}"
218,Yes,Yes,{0}
219,Yes,Yes,{1}
220,Yes,Yes,{0}
221,No,No,"{0, 1}"
222,No,No,"{0, 1}"
223,Yes,Yes,{0}
224,Yes,Yes,{1}
225,No,Yes,{1}
226,No,No,"{0, 1}"
227,Yes,Yes,{0}
228,No,No,"{0, 1}"
229,No,Yes,{1}
230,No,No,"{0, 1}"
231,Yes,Yes,{0}
232,No,No,"{0, 1}"
233,No,No,"{0, 1}"
234,Yes,Yes,{1}
235,Yes,Yes,{0}
236,No,Yes,{1}
237,No,No,"{0, 1}"
238,Yes,Yes,{1}
239,Yes,Yes,{0}
240,No,No,"{0, 1}"
241,No,No,"{0, 1}"
242,No,No,"{0, 1}"
243,No,No,"{0, 1}"
244,No,No,"{0, 1}"
245,Yes,Yes,{0}
246,No,No,"{0, 1}"
247,No,Yes,{1}
248,No,Yes,{0}
249,No,No,"{0, 1}"
250,No,Yes,{1}
251,No,No,"{0, 1}"
252,Yes,Yes,{1}
253,No,No,"{0, 1}"
254,Yes,Yes,{1}
255,No,No,"{0, 1}"
256,No,No,"{0, 1}"
257,No,Yes,{1}
258,No,Yes,{0}
259,No,Yes,{0}
260,No,No,"{0, 1}"
261,No,No,"{0, 1}"
262,Yes,Yes,{1}
263,Yes,Yes,{1}
264,No,No,"{0, 1}"
265,No,No,"{0, 1}"
266,No,No,"{0, 1}"
267,No,Yes,{1}
268,Yes,Yes,{0}
269,No,Yes,{1}
270,Yes,Yes,{0}
271,Yes,Yes,{0}
272,No,No,"{0, 1}"
273,No,Yes,{1}
274,No,No,"{0, 1}"
275,No,No,"{0, 1}"
276,Yes,Yes,{0}
277,Yes,Yes,{0}
278,No,Yes,{1}
279,Yes,Yes,{0}
280,No,No,"{0, 1}"
281,No,No,"{0, 1}"
282,Yes,Yes,{1}
283,No,No,"{0, 1}"
284,Yes,Yes,{1}
285,Yes,Yes,{0}
286,No,Yes,{1}
287,No,No,"{0, 1}"
288,Yes,Yes,{0}
289,No,No,"{0, 1}"
290,No,Yes,{0}
291,Yes,Yes,{1}
292,No,Yes,{0}
293,No,No,"{0, 1}"
294,Yes,Yes,{0}
295,No,No,"{0, 1}"
296,No,No,"{0, 1}"
297,No,No,"{0, 1}"
298,No,No,"{0, 1}"
299,No,No,"{0, 1}"
300,Yes,Yes,{0}
301,No,Yes,{0}
302,No,Yes,{0}
303,Yes,Yes,{0}
304,Yes,Yes,{1}
305,Yes,Yes,{1}
306,Yes,Yes,{0}
307,No,No,"{0, 1}"
308,No,No,"{0, 1}"
309,Yes,Yes,{1}
310,No,No,"{0, 1}"
311,Yes,Yes,{0}
312,No,No,"{0, 1}"
313,Yes,Yes,{1}
314,No,Yes,{1}
315,No,No,"{0, 1}"
316,No,No,"{0, 1}"
317,No,No,"{0, 1}"
318,No,Yes,{0}
319,Yes,Yes,{1}
320,Yes,Yes,{1}
321,No,No,"{0, 1}"
322,No,No,"{0, 1}"
323,No,No,"{0, 1}"
324,No,Yes,{0}
325,No,No,"{0, 1}"
326,No,No,"{0, 1}"
327,Yes,Yes,{1}
328,No,No,"{0, 1}"
329,Yes,Yes,{1}
330,Yes,Yes,{1}
331,No,Yes,{1}
332,No,No,"{0, 1}"
333,Yes,Yes,{1}
334,Yes,Yes,{1}
335,Yes,Yes,{1}
336,Yes,Yes,{1}
337,No,Yes,{1}
338,No,Yes,{0}
339,Yes,Yes,{0}
340,No,Yes,{1}
341,No,Yes,{0}
342,No,No,"{0, 1}"
343,No,No,"{0, 1}"
344,No,No,"{0, 1}"
345,No,No,"{0, 1}"
346,No,Yes,{1}
347,No,No,"{0, 1}"
348,Yes,Yes,{1}
349,No,No,"{0, 1}"
350,No,No,"{0, 1}"
351,Yes,Yes,{0}
352,No,No,"{0, 1}"
353,No,Yes,{1}
354,Yes,Yes,{1}
355,No,No,"{0, 1}"
356,No,No,"{0, 1}"
357,No,No,"{0, 1}"
358,No,No,"{0, 1}"
359,No,Yes,{0}
360,No,No,"{0, 1}"
361,Yes,Yes,{1}
362,Yes,Yes,{1}
363,Yes,Yes,{0}
364,No,No,"{0, 1}"
365,Yes,Yes,{1}
366,Yes,Yes,{1}
367,No,No,"{0, 1}"
368,Yes,Yes,{1}
369,No,Yes,{1}
370,Yes,Yes,{1}
371,No,Yes,{0}
372,Yes,Yes,{0}
373,No,Yes,{1}
374,Yes,Yes,{1}
375,Yes,Yes,{0}
376,No,No,"{0, 1}"
377,Yes,Yes,{1}
378,No,Yes,{0}
379,Yes,Yes,{1}
380,Yes,Yes,{0}
381,Yes,Yes,{0}
382,Yes,Yes,{1}
383,Yes,Yes,{0}
384,Yes,Yes,{0}
385,Yes,Yes,{1}
386,No,No,"{0, 1}"
387,No,No,"{0, 1}"
388,No,Yes,{1}
389,No,No,"{0, 1}"
390,No,Yes,{0}
391,Yes,Yes,{1}
392,Yes,Yes,{0}
393,No,No,"{0, 1}"
394,Yes,Yes,{0}
395,No,Yes,{0}
396,No,Yes,{0}
397,No,No,"{0, 1}"
398,No,No,"{0, 1}"
399,No,No,"{0, 1}"
400,No,No,"{0, 1}"
401,Yes,Yes,{1}
402,No,Yes,{0}
403,Yes,Yes,{0}
404,No,No,"{0, 1}"
405,Yes,Yes,{1}
406,No,Yes,{1}
407,No,No,"{0, 1}"
408,Yes,Yes,{1}
409,No,Yes,{0}
410,No,Yes,{0}
411,Yes,Yes,{0}
412,Yes,Yes,{1}
413,No,No,"{0, 1}"
414,No,No,"{0, 1}"
415,No,No,"{0, 1}"
416,Yes,Yes,{1}
417,No,Yes,{1}
418,Yes,Yes,{1}
419,No,No,"{0, 1}"
420,No,Yes,{0}
421,No,No,"{0, 1}"
422,No,No,"{0, 1}"
423,Yes,Yes,{1}
424,No,No,"{0, 1}"
425,Yes,Yes,{1}
426,Yes,Yes,{1}
427,No,No,"{0, 1}"
428,No,No,"{0, 1}"
429,No,No,"{0, 1}"
430,No,No,"{0, 1}"
431,No,No,"{0, 1}"
432,No,Yes,{1}
433,Yes,Yes,{1}
434,No,Yes,{1}
435,Yes,Yes,{1}
436,Yes,Yes,{0}
437,No,No,"{0, 1}"
438,Yes,Yes,{1}
439,Yes,Yes,{1}
440,Yes,Yes,{1}
441,No,Yes,{1}
442,No,No,"{0, 1}"
443,No,No,"{0, 1}"
444,No,Yes,{0}
445,No,No,"{0, 1}"
446,No,No,"{0, 1}"
447,No,No,"{0, 1}"
448,No,No,"{0, 1}"
449,No,Yes,{0}
450,No,No,"{0, 1}"
451,Yes,Yes,{1}
452,No,No,"{0, 1}"
453,Yes,Yes,{0}
454,No,No,"{0, 1}"
455,No,No,"{0, 1}"
456,Yes,Yes,{1}
457,Yes,Yes,{0}
458,No,No,"{0, 1}"
459,No,No,"{0, 1}"
460,No,Yes,{0}
461,No,Yes,{0}
462,No,Yes,{1}
463,No,No,"{0, 1}"
464,Yes,Yes,{0}
465,No,No,"{0, 1}"
466,No,Yes,{0}
467,Yes,Yes,{1}
468,No,No,"{0, 1}"
469,Yes,Yes,{0}
470,No,Yes,{0}
471,No,No,"{0, 1}"
472,No,Yes,{0}
473,Yes,Yes,{1}
474,No,Yes,{1}
475,No,Yes,{0}
476,Yes,Yes,{0}
477,No,Yes,{1}
478,Yes,Yes,{1}
479,Yes,Yes,{1}
480,No,Yes,{0}
481,No,No,"{0, 1}"
482,No,Yes,{1}
483,Yes,Yes,{0}
484,No,Yes,{0}
485,No,No,"{0, 1}"
486,Yes,Yes,{1}
487,No,No,"{0, 1}"
488,No,No,"{0, 1}"
489,Yes,Yes,{0}
490,Yes,Yes,{0}
491,No,Yes,{0}
492,Yes,Yes,{1}
493,No,Yes,{1}
494,No,No,"{0, 1}"
495,Yes,Yes,{0}
496,No,Yes,{0}
497,No,Yes,{1}
498,No,No,"{0, 1}"
499,Yes,Yes,{0}
500,Yes,Yes,{0}
501,No,No,"{0, 1}"
502,No,No,"{0, 1}"
503,No,No,"{0, 1}"
504,No,Yes,{0}
505,No,Yes,{1}
506,No,Yes,{1}
507,No,No,"{0, 1}"
508,Yes,Yes,{1}
509,No,No,"{0, 1}"
510,No,No,"{0, 1}"
511,No,Yes,{1}
512,No,Yes,{1}
513,No,No,"{0, 1}"
514,Yes,Yes,{1}
515,Yes,Yes,{0}
516,No,No,"{0, 1}"
517,No,No,"{0, 1}"
518,No,Yes,{1}
519,No,No,"{0, 1}"
520,Yes,Yes,{1}
521,No,Yes,{0}
522,Yes,Yes,{0}
523,Yes,Yes,{1}
524,Yes,Yes,{1}
525,No,Yes,{0}
526,No,No,"{0, 1}"
527,No,No,"{0, 1}"
528,Yes,Yes,{0}
529,No,No,"{0, 1}"
530,No,No,"{0, 1}"
531,Yes,Yes,{0}
532,No,No,"{0, 1}"
533,Yes,Yes,{1}
534,No,Yes,{0}
535,Yes,Yes,{1}
536,Yes,Yes,{1}
537,Yes,Yes,{1}
538,No,Yes,{1}
539,No,Yes,{1}
540,Yes,Yes,{1}
541,Yes,Yes,{1}
542,Yes,Yes,{1}
543,No,Yes,{1}
544,No,No,"{0, 1}"
545,No,No,"{0, 1}"
546,Yes,Yes,{1}
547,Yes,Yes,{1}
548,No,Yes,{0}
549,No,No,"{0, 1}"
550,No,Yes,{1}
551,No,Yes,{1}
552,Yes,Yes,{1}
553,No,No,"{0, 1}"
554,No,No,"{0, 1}"
555,Yes,Yes,{0}
556,No,No,"{0, 1}"
557,No,No,"{0, 1}"
558,Yes,Yes,{1}
559,Yes,Yes,{1}
560,No,No,"{0, 1}"
561,No,Yes,{1}
562,No,No,"{0, 1}"
563,Yes,Yes,{0}
564,No,No,"{0, 1}"
565,Yes,Yes,{1}
566,Yes,Yes,{1}
567,Yes,Yes,{1}
568,No,No,"{0, 1}"
569,No,No,"{0, 1}"
570,No,No,"{0, 1}"
571,No,No,"{0, 1}"
572,Yes,Yes,{1}
573,No,No,"{0, 1}"
574,No,No,"{0, 1}"
575,Yes,Yes,{1}
576,No,No,"{0, 1}"
577,Yes,Yes,{0}
578,No,No,"{0, 1}"
579,Yes,Yes,{1}
580,No,Yes,{0}
581,No,Yes,{1}
582,No,No,"{0, 1}"
583,No,Yes,{1}
584,No,Yes,{1}
585,No,No,"{0, 1}"
586,No,Yes,{0}
587,Yes,Yes,{1}
588,No,No,"{0, 1}"
589,No,Yes,{1}
590,Yes,Yes,{1}
591,No,No,"{0, 1}"
592,No,Yes,{0}
593,No,Yes,{1}
594,No,No,"{0, 1}"
595,No,No,"{0, 1}"
596,Yes,Yes,{1}
597,No,Yes,{1}
598,No,Yes,{0}
599,Yes,Yes,{1}
600,No,No,"{0, 1}"
601,No,No,"{0, 1}"
602,Yes,Yes,{1}
603,No,No,"{0, 1}"
604,Yes,Yes,{1}
605,No,No,"{0, 1}"
606,No,Yes,{0}
607,No,Yes,{1}
608,Yes,Yes,{1}
609,Yes,Yes,{1}
610,Yes,Yes,{0}
611,Yes,Yes,{1}
612,No,Yes,{1}
613,Yes,Yes,{1}
614,No,Yes,{0}
615,No,Yes,{0}
616,No,No,"{0, 1}"
617,No,No,"{0, 1}"
618,No,No,"{0, 1}"
619,Yes,Yes,{0}
620,No,Yes,{0}
621,Yes,Yes,{1}
622,Yes,Yes,{0}
623,No,Yes,{0}
624,No,No,"{0, 1}"
625,Yes,Yes,{0}
626,No,No,"{0, 1}"
627,No,No,"{0, 1}"
628,No,No,"{0, 1}"
629,No,Yes,{1}
630,Yes,Yes,{0}
631,No,Yes,{0}
632,Yes,Yes,{0}
633,Yes,Yes,{1}
634,Yes,Yes,{1}
635,No,Yes,{1}
636,No,No,"{0, 1}"
637,Yes,Yes,{1}
638,No,Yes,{1}
639,No,Yes,{1}
640,No,Yes,{0}
641,No,Yes,{0}
642,No,No,"{0, 1}"
643,No,Yes,{1}
644,No,No,"{0, 1}"
645,No,No,"{0, 1}"
646,Yes,Yes,{1}
647,No,No,"{0, 1}"
648,No,Yes,{0}
649,No,Yes,{1}
650,No,No,"{0, 1}"
651,No,Yes,{0}
652,No,No,"{0, 1}"
653,No,No,"{0, 1}"
654,No,Yes,{0}
655,No,Yes,{1}
656,No,No,"{0, 1}"
657,No,No,"{0, 1}"
658,No,Yes,{1}
659,Yes,Yes,{0}
660,No,Yes,{1}
661,Yes,Yes,{0}
662,No,No,"{0, 1}"
663,No,No,"{0, 1}"
664,Yes,Yes,{1}
665,No,No,"{0, 1}"
666,No,No,"{0, 1}"
667,No,No,"{0, 1}"
668,No,No,"{0, 1}"
669,Yes,Yes,{1}
670,Yes,Yes,{1}
671,Yes,Yes,{0}
672,No,Yes,{0}
673,No,No,"{0, 1}"
674,No,No,"{0, 1}"
675,Yes,Yes,{1}
676,No,No,"{0, 1}"
677,No,No,"{0, 1}"
678,No,No,"{0, 1}"
679,No,Yes,{1}
680,Yes,Yes,{0}
681,No,No,"{0, 1}"
682,No,Yes,{1}
683,Yes,Yes,{0}
684,No,Yes,{0}
685,Yes,Yes,{0}
686,No,Yes,{1}
687,No,Yes,{0}
688,Yes,Yes,{1}
689,No,No,"{0, 1}"
690,Yes,Yes,{0}
691,Yes,Yes,{0}
692,Yes,Yes,{1}
693,Yes,Yes,{1}
694,No,No,"{0, 1}"
695,No,Yes,{0}
696,No,No,"{0, 1}"
697,Yes,Yes,{1}
698,No,Yes,{1}
699,Yes,Yes,{0}
700,No,No,"{0, 1}"
701,Yes,Yes,{1}
702,No,Yes,{0}
703,No,No,"{0, 1}"
704,Yes,Yes,{1}
705,No,No,"{0, 1}"
706,No,No,"{0, 1}"
707,No,Yes,{1}
708,Yes,Yes,{1}
709,No,Yes,{1}
710,Yes,Yes,{1}
711,Yes,Yes,{0}
712,No,Yes,{1}
713,No,No,"{0, 1}"
714,Yes,Yes,{1}
715,Yes,Yes,{0}
716,No,Yes,{1}
717,Yes,Yes,{1}
718,No,No,"{0, 1}"
719,No,Yes,{1}
720,No,No,"{0, 1}"
721,Yes,Yes,{0}
722,Yes,Yes,{1}
723,No,No,"{0, 1}"
724,Yes,Yes,{1}
725,No,No,"{0, 1}"
726,No,No,"{0, 1}"
727,No,Yes,{1}
728,No,No,"{0, 1}"
729,Yes,Yes,{1}
730,Yes,Yes,{1}
731,No,Yes,{1}
732,No,Yes,{0}
733,Yes,Yes,{0}
734,No,Yes,{1}
735,Yes,Yes,{1}
736,No,No,"{0, 1}"
737,No,No,"{0, 1}"
738,Yes,Yes,{0}
739,No,No,"{0, 1}"
740,No,No,"{0, 1}"
741,No,No,"{0, 1}"
742,No,No,"{0, 1}"
743,Yes,Yes,{1}
744,Yes,Yes,{0}
745,No,No,"{0, 1}"
746,No,Yes,{1}
747,No,No,"{0, 1}"
748,No,No,"{0, 1}"
749,No,No,"{0, 1}"
750,Yes,Yes,{0}
751,No,No,"{0, 1}"
752,Yes,Yes,{1}
753,Yes,Yes,{1}
754,No,No,"{0, 1}"
755,No,No,"{0, 1}"
756,No,No,"{0, 1}"
757,Yes,Yes,{0}
758,Yes,Yes,{0}
759,No,Yes,{0}
760,Yes,Yes,{0}
761,No,Yes,{1}
762,No,No,"{0, 1}"
763,Yes,Yes,{1}
764,No,No,"{0, 1}"
765,No,No,"{0, 1}"
766,Yes,Yes,{1}
767,No,No,"{0, 1}"
768,No,No,"{0, 1}"
769,Yes,Yes,{0}
770,No,Yes,{1}
771,No,No,"{0, 1}"
772,No,No,"{0, 1}"
773,No,Yes,{1}
774,No,Yes,{1}
775,No,Yes,{0}
776,No,No,"{0, 1}"
777,Yes,Yes,{1}
778,No,Yes,{0}
779,No,Yes,{1}
780,No,No,"{0, 1}"
781,No,Yes,{1}
782,Yes,Yes,{1}
783,No,Yes,{1}
784,No,Yes,{1}
785,Yes,Yes,{0}
786,No,No,"{0, 1}"
787,No,No,"{0, 1}"
788,No,Yes,{0}
789,No,No,"{0, 1}"
790,No,No,"{0, 1}"
791,No,Yes,{1}
792,No,Yes,{0}
793,No,No,"{0, 1}"
794,No,No,"{0, 1}"
795,Yes,Yes,{1}
796,No,No,"{0, 1}"
797,Yes,Yes,{0}
798,Yes,Yes,{1}
799,No,No,"{0, 1}"
800,Yes,Yes,{1}
801,No,Yes,{0}
802,No,No,"{0, 1}"
803,Yes,Yes,{0}
804,No,No,"{0, 1}"
805,No,No,"{0, 1}"
806,No,No,"{0, 1}"
807,Yes,Yes,{1}
808,Yes,Yes,{0}
809,No,No,"{0, 1}"
810,Yes,Yes,{1}
811,No,No,"{0, 1}"
812,Yes,Yes,{1}
813,No,Yes,{0}
814,No,No,"{0, 1}"
815,No,No,"{0, 1}"
816,Yes,Yes,{1}
817,No,No,"{0, 1}"
818,No,No,"{0, 1}"
819,No,No,"{0, 1}"
820,Yes,Yes,{1}
821,Yes,Yes,{1}
822,No,No,"{0, 1}"
823,No,No,"{0, 1}"
824,No,Yes,{1}
825,No,Yes,{1}
826,No,No,"{0, 1}"
827,Yes,Yes,{0}
828,Yes,Yes,{0}
829,No,No,"{0, 1}"
830,No,No,"{0, 1}"
831,No,Yes,{1}
832,Yes,Yes,{1}
833,No,No,"{0, 1}"
834,No,No,"{0, 1}"
835,No,No,"{0, 1}"
836,Yes,Yes,{0}
837,No,No,"{0, 1}"
838,No,No,"{0, 1}"
839,Yes,Yes,{0}
840,No,No,"{0, 1}"
841,No,No,"{0, 1}"
842,No,No,"{0, 1}"
843,No,No,"{0, 1}"
844,No,No,"{0, 1}"
845,No,No,"{0, 1}"
846,No,No,"{0, 1}"
847,No,Yes,{0}
848,No,Yes,{1}
849,No,No,"{0, 1}"
850,No,No,"{0, 1}"
851,No,No,"{0, 1}"
852,Yes,Yes,{0}
853,No,No,"{0, 1}"
854,Yes,Yes,{1}
855,Yes,Yes,{0}
856,No,No,"{0, 1}"
857,No,No,"{0, 1}"
858,No,Yes,{0}
859,Yes,Yes,{0}
860,Yes,Yes,{1}
861,No,Yes,{1}
862,No,No,"{0, 1}"
863,No,Yes,{1}
864,Yes,Yes,{1}
865,No,Yes,{1}
866,Yes,Yes,{0}
867,No,No,"{0, 1}"
868,Yes,Yes,{1}
869,Yes,Yes,{1}
870,No,No,"{0, 1}"
871,No,No,"{0, 1}"
872,Yes,Yes,{0}
873,No,No,"{0, 1}"
874,Yes,Yes,{0}
875,No,No,"{0, 1}"
876,No,Yes,{1}
877,Yes,Yes,{1}
878,No,No,"{0, 1}"
879,Yes,Yes,{0}
880,No,No,"{0, 1}"
881,No,No,"{0, 1}"
882,No,No,"{0, 1}"
883,No,No,"{0, 1}"
884,Yes,Yes,{1}
885,Yes,Yes,{1}
886,No,No,"{0, 1}"
887,Yes,Yes,{1}
888,No,No,"{0, 1}"
889,No,No,"{0, 1}"
890,No,No,"{0, 1}"
891,No,Yes,{1}
892,Yes,Yes,{1}
893,Yes,Yes,{1}
894,No,No,"{0, 1}"
895,Yes,Yes,{1}
896,Yes,Yes,{1}
897,Yes,Yes,{1}
898,No,No,"{0, 1}"
899,No,No,"{0, 1}"
900,No,No,"{0, 1}"
901,Yes,Yes,{1}
902,Yes,Yes,{1}
903,No,No,"{0, 1}"
904,No,No,"{0, 1}"
905,Yes,Yes,{0}
906,Yes,Yes,{1}
907,Yes,Yes,{0}
908,Yes,Yes,{1}
909,No,No,"{0, 1}"
910,No,No,"{0, 1}"
911,Yes,Yes,{0}
912,No,No,"{0, 1}"
913,Yes,Yes,{0}
914,No,Yes,{0}
915,Yes,Yes,{1}
916,No,No,"{0, 1}"
917,No,Yes,{1}
918,Yes,Yes,{1}
919,Yes,Yes,{1}
920,Yes,Yes,{1}
921,No,Yes,{0}
922,No,No,"{0, 1}"
923,No,No,"{0, 1}"
924,No,No,"{0, 1}"
925,No,No,"{0, 1}"
926,No,No,"{0, 1}"
927,Yes,Yes,{1}
928,No,Yes,{1}
929,No,No,"{0, 1}"
930,No,No,"{0, 1}"
931,Yes,Yes,{1}
932,No,No,"{0, 1}"
933,No,No,"{0, 1}"
934,Yes,Yes,{1}
935,No,No,"{0, 1}"
936,No,No,"{0, 1}"
937,Yes,Yes,{1}
938,No,No,"{0, 1}"
939,Yes,Yes,{0}
940,No,No,"{0, 1}"
941,No,Yes,{1}
942,No,Yes,{0}
943,Yes,Yes,{1}
944,No,Yes,{1}
945,Yes,Yes,{0}
946,No,Yes,{1}
947,No,No,"{0, 1}"
948,No,No,"{0, 1}"
949,No,Yes,{0}
950,No,No,"{0, 1}"
951,No,Yes,{1}
952,No,No,"{0, 1}"
953,No,No,"{0, 1}"
954,Yes,Yes,{0}
955,No,No,"{0, 1}"
956,No,Yes,{0}
957,No,No,"{0, 1}"
958,Yes,Yes,{1}
959,Yes,Yes,{1}
960,Yes,Yes,{0}
961,Yes,Yes,{1}
962,No,No,"{0, 1}"
963,No,Yes,{0}
964,Yes,Yes,{1}
965,No,Yes,{0}
966,Yes,Yes,{1}
967,Yes,Yes,{1}
968,No,No,"{0, 1}"
969,No,Yes,{1}
970,Yes,Yes,{1}
971,No,No,"{0, 1}"
972,Yes,Yes,{1}
973,Yes,Yes,{0}
974,No,No,"{0, 1}"
975,No,No,"{0, 1}"
976,Yes,Yes,{1}
977,Yes,Yes,{1}
978,Yes,Yes,{0}
979,No,No,"{0, 1}"
980,No,Yes,{1}
981,No,Yes,{1}
982,No,No,"{0, 1}"
983,No,No,"{0, 1}"
984,No,No,"{0, 1}"
985,Yes,Yes,{0}
986,Yes,Yes,{0}
987,Yes,Yes,{1}
988,Yes,Yes,{1}
989,No,No,"{0, 1}"
990,Yes,Yes,{1}
991,Yes,Yes,{1}
992,Yes,Yes,{1}
993,Yes,Yes,{1}
994,No,No,"{0, 1}"
995,No,No,"{0, 1}"
996,No,Yes,{0}
997,Yes,Yes,{0}
998,Yes,Yes,{1}
999,No,No,"{0, 1}"
