,Robust,Stable,Classification
68,Do not know,Do not know,"{0, 1}"
69,Do not know,Do not know,"{0, 1}"
70,Do not know,Do not know,"{0, 1}"
71,Do not know,Do not know,"{0, 1}"
72,Do not know,Do not know,"{0, 1}"
73,Do not know,Do not know,"{0, 1}"
74,Do not know,Do not know,"{0, 1}"
75,Do not know,Do not know,"{0, 1}"
76,Do not know,Do not know,"{0, 1}"
77,Do not know,Do not know,"{0, 1}"
78,Do not know,Do not know,"{0, 1}"
79,Do not know,Do not know,"{0, 1}"
80,Do not know,Do not know,"{0, 1}"
81,Do not know,Do not know,"{0, 1}"
82,Do not know,Do not know,"{0, 1}"
83,Do not know,Do not know,"{0, 1}"
84,Do not know,Do not know,"{0, 1}"
85,Do not know,Do not know,"{0, 1}"
86,Do not know,Do not know,"{0, 1}"
87,Yes,Yes,{0}
88,Do not know,Do not know,"{0, 1}"
89,Do not know,Do not know,"{0, 1}"
90,Do not know,Do not know,"{0, 1}"
91,Do not know,Do not know,"{0, 1}"
92,Do not know,Do not know,"{0, 1}"
93,Do not know,Do not know,"{0, 1}"
94,Do not know,Do not know,"{0, 1}"
95,Do not know,Do not know,"{0, 1}"
96,Do not know,Do not know,"{0, 1}"
97,Do not know,Do not know,"{0, 1}"
98,Do not know,Do not know,"{0, 1}"
99,Do not know,Do not know,"{0, 1}"
100,Yes,Yes,{1}
101,Do not know,Do not know,"{0, 1}"
102,Do not know,Do not know,"{0, 1}"
103,Do not know,Do not know,"{0, 1}"
104,Do not know,Do not know,"{0, 1}"
105,Do not know,Do not know,"{0, 1}"
106,Do not know,Do not know,"{0, 1}"
107,Do not know,Do not know,"{0, 1}"
108,Do not know,Do not know,"{0, 1}"
109,Do not know,Do not know,"{0, 1}"
110,Do not know,Do not know,"{0, 1}"
111,Do not know,Do not know,"{0, 1}"
112,Do not know,Do not know,"{0, 1}"
113,Yes,Yes,{1}
114,Do not know,Do not know,"{0, 1}"
115,Do not know,Do not know,"{0, 1}"
116,Do not know,Do not know,"{0, 1}"
117,Do not know,Do not know,"{0, 1}"
118,Do not know,Do not know,"{0, 1}"
119,Do not know,Do not know,"{0, 1}"
120,Do not know,Do not know,"{0, 1}"
121,Do not know,Do not know,"{0, 1}"
122,Do not know,Do not know,"{0, 1}"
123,Do not know,Do not know,"{0, 1}"
124,Do not know,Do not know,"{0, 1}"
125,Do not know,Do not know,"{0, 1}"
126,Do not know,Do not know,"{0, 1}"
127,Do not know,Do not know,"{0, 1}"
128,Yes,Yes,{1}
129,Do not know,Do not know,"{0, 1}"
130,Do not know,Do not know,"{0, 1}"
131,Do not know,Do not know,"{0, 1}"
132,Do not know,Do not know,"{0, 1}"
133,Do not know,Do not know,"{0, 1}"
134,Do not know,Do not know,"{0, 1}"
135,Do not know,Do not know,"{0, 1}"
136,Do not know,Do not know,"{0, 1}"
137,Do not know,Do not know,"{0, 1}"
138,Do not know,Do not know,"{0, 1}"
139,Do not know,Do not know,"{0, 1}"
140,Do not know,Do not know,"{0, 1}"
141,No,Yes,{1}
142,Do not know,Do not know,"{0, 1}"
143,Yes,Yes,{0}
144,Yes,Yes,{0}
145,Do not know,Do not know,"{0, 1}"
146,Do not know,Do not know,"{0, 1}"
147,Do not know,Do not know,"{0, 1}"
148,Do not know,Do not know,"{0, 1}"
149,Yes,Yes,{1}
150,Do not know,Do not know,"{0, 1}"
151,Do not know,Do not know,"{0, 1}"
152,Do not know,Do not know,"{0, 1}"
153,Do not know,Do not know,"{0, 1}"
154,Do not know,Do not know,"{0, 1}"
155,Do not know,Do not know,"{0, 1}"
156,Do not know,Do not know,"{0, 1}"
157,Do not know,Do not know,"{0, 1}"
158,Do not know,Do not know,"{0, 1}"
159,Do not know,Do not know,"{0, 1}"
160,Do not know,Do not know,"{0, 1}"
161,Do not know,Do not know,"{0, 1}"
162,Do not know,Do not know,"{0, 1}"
163,Do not know,Do not know,"{0, 1}"
164,Do not know,Do not know,"{0, 1}"
165,Do not know,Do not know,"{0, 1}"
166,Do not know,Do not know,"{0, 1}"
167,Yes,Yes,{1}
168,Do not know,Do not know,"{0, 1}"
169,Do not know,Do not know,"{0, 1}"
170,Do not know,Do not know,"{0, 1}"
171,Do not know,Do not know,"{0, 1}"
172,Do not know,Do not know,"{0, 1}"
173,Do not know,Do not know,"{0, 1}"
174,Do not know,Do not know,"{0, 1}"
175,Do not know,Do not know,"{0, 1}"
176,Do not know,Do not know,"{0, 1}"
177,Do not know,Do not know,"{0, 1}"
178,Do not know,Do not know,"{0, 1}"
179,Do not know,Do not know,"{0, 1}"
180,Do not know,Do not know,"{0, 1}"
181,Do not know,Do not know,"{0, 1}"
182,Do not know,Do not know,"{0, 1}"
183,Do not know,Do not know,"{0, 1}"
184,Do not know,Do not know,"{0, 1}"
185,Do not know,Do not know,"{0, 1}"
186,Do not know,Do not know,"{0, 1}"
187,Do not know,Do not know,"{0, 1}"
188,Do not know,Do not know,"{0, 1}"
189,Do not know,Do not know,"{0, 1}"
190,Do not know,Do not know,"{0, 1}"
191,Do not know,Do not know,"{0, 1}"
192,Do not know,Do not know,"{0, 1}"
193,Do not know,Do not know,"{0, 1}"
194,Do not know,Do not know,"{0, 1}"
195,Do not know,Do not know,"{0, 1}"
196,Do not know,Do not know,"{0, 1}"
197,Do not know,Do not know,"{0, 1}"
198,Yes,Yes,{1}
199,Do not know,Do not know,"{0, 1}"
200,Yes,Yes,{0}
201,Yes,Yes,{1}
202,Do not know,Do not know,"{0, 1}"
203,Do not know,Do not know,"{0, 1}"
204,Do not know,Do not know,"{0, 1}"
205,Do not know,Do not know,"{0, 1}"
206,Do not know,Do not know,"{0, 1}"
207,Do not know,Do not know,"{0, 1}"
208,Do not know,Do not know,"{0, 1}"
209,Do not know,Do not know,"{0, 1}"
210,Do not know,Do not know,"{0, 1}"
211,Do not know,Do not know,"{0, 1}"
212,Do not know,Do not know,"{0, 1}"
213,Do not know,Do not know,"{0, 1}"
214,Do not know,Do not know,"{0, 1}"
215,Do not know,Do not know,"{0, 1}"
216,Do not know,Do not know,"{0, 1}"
217,Do not know,Do not know,"{0, 1}"
218,Do not know,Do not know,"{0, 1}"
219,Do not know,Do not know,"{0, 1}"
220,Do not know,Do not know,"{0, 1}"
221,Do not know,Do not know,"{0, 1}"
222,Do not know,Do not know,"{0, 1}"
223,Do not know,Do not know,"{0, 1}"
224,Do not know,Do not know,"{0, 1}"
225,Do not know,Do not know,"{0, 1}"
226,Yes,Yes,{0}
227,Do not know,Do not know,"{0, 1}"
228,Do not know,Do not know,"{0, 1}"
229,No,Yes,{0}
230,Do not know,Do not know,"{0, 1}"
231,Yes,Yes,{0}
232,Yes,Yes,{0}
233,Do not know,Do not know,"{0, 1}"
234,Do not know,Do not know,"{0, 1}"
235,Yes,Yes,{0}
236,Do not know,Do not know,"{0, 1}"
237,Do not know,Do not know,"{0, 1}"
238,Do not know,Do not know,"{0, 1}"
239,Do not know,Do not know,"{0, 1}"
240,Do not know,Do not know,"{0, 1}"
241,Do not know,Do not know,"{0, 1}"
242,Do not know,Do not know,"{0, 1}"
243,Do not know,Do not know,"{0, 1}"
244,Do not know,Do not know,"{0, 1}"
245,Do not know,Do not know,"{0, 1}"
246,Do not know,Do not know,"{0, 1}"
247,Do not know,Do not know,"{0, 1}"
248,Do not know,Do not know,"{0, 1}"
249,Do not know,Do not know,"{0, 1}"
250,Do not know,Do not know,"{0, 1}"
251,Do not know,Do not know,"{0, 1}"
252,Yes,Yes,{0}
253,Do not know,Do not know,"{0, 1}"
254,Do not know,Do not know,"{0, 1}"
255,Do not know,Do not know,"{0, 1}"
256,Yes,Yes,{1}
257,Do not know,Do not know,"{0, 1}"
258,Do not know,Do not know,"{0, 1}"
259,Do not know,Do not know,"{0, 1}"
260,Do not know,Do not know,"{0, 1}"
261,Do not know,Do not know,"{0, 1}"
262,Do not know,Do not know,"{0, 1}"
263,Yes,Yes,{1}
264,Do not know,Do not know,"{0, 1}"
265,No,Yes,{0}
266,Do not know,Do not know,"{0, 1}"
267,Yes,Yes,{0}
268,Do not know,Do not know,"{0, 1}"
269,Do not know,Do not know,"{0, 1}"
270,Do not know,Do not know,"{0, 1}"
271,Do not know,Do not know,"{0, 1}"
272,Do not know,Do not know,"{0, 1}"
273,Do not know,Do not know,"{0, 1}"
274,Do not know,Do not know,"{0, 1}"
275,Do not know,Do not know,"{0, 1}"
276,Do not know,Do not know,"{0, 1}"
277,Do not know,Do not know,"{0, 1}"
278,Do not know,Do not know,"{0, 1}"
279,Yes,Yes,{1}
280,Do not know,Do not know,"{0, 1}"
281,Do not know,Do not know,"{0, 1}"
282,Do not know,Do not know,"{0, 1}"
283,Do not know,Do not know,"{0, 1}"
284,Yes,Yes,{1}
285,Do not know,Do not know,"{0, 1}"
286,Do not know,Do not know,"{0, 1}"
287,Do not know,Do not know,"{0, 1}"
288,Do not know,Do not know,"{0, 1}"
289,Do not know,Do not know,"{0, 1}"
290,Do not know,Do not know,"{0, 1}"
291,Do not know,Do not know,"{0, 1}"
292,Do not know,Do not know,"{0, 1}"
293,Do not know,Do not know,"{0, 1}"
294,Yes,Yes,{1}
295,Do not know,Do not know,"{0, 1}"
296,Do not know,Do not know,"{0, 1}"
297,Do not know,Do not know,"{0, 1}"
298,Do not know,Do not know,"{0, 1}"
299,Do not know,Do not know,"{0, 1}"
300,Do not know,Do not know,"{0, 1}"
301,Yes,Yes,{0}
302,Do not know,Do not know,"{0, 1}"
303,Do not know,Do not know,"{0, 1}"
304,Yes,Yes,{1}
305,Do not know,Do not know,"{0, 1}"
306,Do not know,Do not know,"{0, 1}"
307,Do not know,Do not know,"{0, 1}"
308,Do not know,Do not know,"{0, 1}"
309,Do not know,Do not know,"{0, 1}"
310,Do not know,Do not know,"{0, 1}"
311,Do not know,Do not know,"{0, 1}"
312,Do not know,Do not know,"{0, 1}"
313,Do not know,Do not know,"{0, 1}"
314,Do not know,Do not know,"{0, 1}"
315,Do not know,Do not know,"{0, 1}"
316,Do not know,Do not know,"{0, 1}"
317,Do not know,Do not know,"{0, 1}"
318,Do not know,Do not know,"{0, 1}"
319,Do not know,Do not know,"{0, 1}"
320,Yes,Yes,{0}
321,Do not know,Do not know,"{0, 1}"
322,Do not know,Do not know,"{0, 1}"
323,Do not know,Do not know,"{0, 1}"
324,Do not know,Do not know,"{0, 1}"
325,Do not know,Do not know,"{0, 1}"
326,Do not know,Do not know,"{0, 1}"
327,Do not know,Do not know,"{0, 1}"
328,Do not know,Do not know,"{0, 1}"
329,Do not know,Do not know,"{0, 1}"
330,Yes,Yes,{1}
331,Do not know,Do not know,"{0, 1}"
332,Do not know,Do not know,"{0, 1}"
333,Do not know,Do not know,"{0, 1}"
334,Do not know,Do not know,"{0, 1}"
335,Do not know,Do not know,"{0, 1}"
336,Do not know,Do not know,"{0, 1}"
337,Do not know,Do not know,"{0, 1}"
338,Do not know,Do not know,"{0, 1}"
339,Do not know,Do not know,"{0, 1}"
340,Do not know,Do not know,"{0, 1}"
341,Do not know,Do not know,"{0, 1}"
342,Do not know,Do not know,"{0, 1}"
343,Do not know,Do not know,"{0, 1}"
344,Do not know,Do not know,"{0, 1}"
345,Do not know,Do not know,"{0, 1}"
346,Do not know,Do not know,"{0, 1}"
347,Yes,Yes,{1}
348,Yes,Yes,{0}
349,Yes,Yes,{0}
350,Do not know,Do not know,"{0, 1}"
351,Do not know,Do not know,"{0, 1}"
352,Do not know,Do not know,"{0, 1}"
353,Yes,Yes,{1}
354,Yes,Yes,{0}
355,Do not know,Do not know,"{0, 1}"
356,Do not know,Do not know,"{0, 1}"
357,Do not know,Do not know,"{0, 1}"
358,Do not know,Do not know,"{0, 1}"
359,Do not know,Do not know,"{0, 1}"
360,Do not know,Do not know,"{0, 1}"
361,Yes,Yes,{0}
362,Do not know,Do not know,"{0, 1}"
363,Yes,Yes,{1}
364,Do not know,Do not know,"{0, 1}"
365,Yes,Yes,{1}
366,Yes,Yes,{0}
367,Do not know,Do not know,"{0, 1}"
368,Yes,Yes,{1}
369,Do not know,Do not know,"{0, 1}"
370,Do not know,Do not know,"{0, 1}"
371,Do not know,Do not know,"{0, 1}"
372,Do not know,Do not know,"{0, 1}"
373,Do not know,Do not know,"{0, 1}"
374,Do not know,Do not know,"{0, 1}"
375,Do not know,Do not know,"{0, 1}"
376,Do not know,Do not know,"{0, 1}"
377,Do not know,Do not know,"{0, 1}"
378,Do not know,Do not know,"{0, 1}"
379,Do not know,Do not know,"{0, 1}"
380,Do not know,Do not know,"{0, 1}"
381,Do not know,Do not know,"{0, 1}"
382,Do not know,Do not know,"{0, 1}"
383,Do not know,Do not know,"{0, 1}"
384,Do not know,Do not know,"{0, 1}"
385,Do not know,Do not know,"{0, 1}"
386,Yes,Yes,{1}
387,Do not know,Do not know,"{0, 1}"
388,Do not know,Do not know,"{0, 1}"
389,Do not know,Do not know,"{0, 1}"
390,Do not know,Do not know,"{0, 1}"
391,Yes,Yes,{0}
392,Do not know,Do not know,"{0, 1}"
393,Do not know,Do not know,"{0, 1}"
394,Do not know,Do not know,"{0, 1}"
395,Do not know,Do not know,"{0, 1}"
396,Do not know,Do not know,"{0, 1}"
397,Do not know,Do not know,"{0, 1}"
398,Do not know,Do not know,"{0, 1}"
