,Robust,Stable,Classification
288,Yes,Yes,{1.0}
289,Yes,Yes,{1.0}
290,Yes,Yes,{1.0}
291,Yes,Yes,{1.0}
292,Yes,Yes,{1.0}
293,Yes,Yes,{1.0}
294,Yes,Yes,{1.0}
295,Yes,Yes,{1.0}
296,Yes,Yes,{1.0}
297,Yes,Yes,{1.0}
298,Yes,Yes,{1.0}
299,Yes,Yes,{1.0}
300,Yes,Yes,{1.0}
301,Yes,Yes,{1.0}
302,Yes,Yes,{1.0}
303,Yes,Yes,{1.0}
304,Yes,Yes,{1.0}
305,Yes,Yes,{1.0}
306,Yes,Yes,{1.0}
307,Yes,Yes,{1.0}
308,Yes,Yes,{1.0}
309,Yes,Yes,{1.0}
310,Yes,Yes,{1.0}
311,Yes,Yes,{1.0}
312,Yes,Yes,{1.0}
313,Yes,Yes,{1.0}
314,Yes,Yes,{1.0}
315,Yes,Yes,{1.0}
316,Yes,Yes,{1.0}
317,Yes,Yes,{1.0}
318,Yes,Yes,{1.0}
319,Yes,Yes,{1.0}
320,Yes,Yes,{1.0}
321,Yes,Yes,{1.0}
322,Yes,Yes,{1.0}
323,Yes,Yes,{1.0}
324,Yes,Yes,{1.0}
325,Yes,Yes,{1.0}
326,Yes,Yes,{1.0}
327,Yes,Yes,{1.0}
328,Yes,Yes,{1.0}
329,Yes,Yes,{1.0}
330,Yes,Yes,{1.0}
331,Yes,Yes,{1.0}
332,Yes,Yes,{1.0}
333,Yes,Yes,{1.0}
334,Yes,Yes,{1.0}
335,Yes,Yes,{1.0}
336,Yes,Yes,{1.0}
337,Yes,Yes,{1.0}
338,Yes,Yes,{1.0}
339,Yes,Yes,{1.0}
340,Yes,Yes,{1.0}
341,Yes,Yes,{1.0}
342,Yes,Yes,{1.0}
343,Yes,Yes,{1.0}
344,Yes,Yes,{1.0}
345,Yes,Yes,{1.0}
346,Yes,Yes,{1.0}
347,Yes,Yes,{1.0}
348,Yes,Yes,{1.0}
349,Yes,Yes,{1.0}
350,Yes,Yes,{1.0}
351,Yes,Yes,{1.0}
352,Yes,Yes,{1.0}
353,Yes,Yes,{1.0}
354,Yes,Yes,{1.0}
355,Yes,Yes,{1.0}
356,Yes,Yes,{1.0}
357,Yes,Yes,{1.0}
358,Yes,Yes,{1.0}
359,Yes,Yes,{1.0}
360,Yes,Yes,{1.0}
361,Yes,Yes,{1.0}
362,Yes,Yes,{1.0}
363,Yes,Yes,{1.0}
364,Yes,Yes,{1.0}
365,Yes,Yes,{1.0}
366,Yes,Yes,{1.0}
367,Yes,Yes,{1.0}
368,Yes,Yes,{1.0}
369,Yes,Yes,{1.0}
370,Yes,Yes,{1.0}
371,Yes,Yes,{1.0}
372,Yes,Yes,{1.0}
373,Yes,Yes,{1.0}
374,Yes,Yes,{1.0}
375,Yes,Yes,{1.0}
376,Yes,Yes,{1.0}
377,Yes,Yes,{1.0}
378,Yes,Yes,{1.0}
379,Yes,Yes,{1.0}
380,Yes,Yes,{1.0}
381,Yes,Yes,{1.0}
382,Yes,Yes,{1.0}
383,Yes,Yes,{1.0}
384,Yes,Yes,{1.0}
385,Yes,Yes,{1.0}
386,Yes,Yes,{1.0}
387,Yes,Yes,{1.0}
388,Yes,Yes,{1.0}
389,Yes,Yes,{1.0}
390,Yes,Yes,{1.0}
391,Yes,Yes,{1.0}
392,Yes,Yes,{1.0}
393,Yes,Yes,{1.0}
394,Yes,Yes,{1.0}
395,Yes,Yes,{1.0}
396,Yes,Yes,{1.0}
397,Yes,Yes,{1.0}
398,Yes,Yes,{1.0}
399,Yes,Yes,{1.0}
400,Yes,Yes,{1.0}
401,Yes,Yes,{1.0}
402,Yes,Yes,{1.0}
403,Yes,Yes,{1.0}
404,Yes,Yes,{1.0}
405,Yes,Yes,{1.0}
406,Yes,Yes,{1.0}
407,Yes,Yes,{1.0}
408,Yes,Yes,{1.0}
409,Yes,Yes,{1.0}
410,Yes,Yes,{1.0}
411,Yes,Yes,{1.0}
412,Yes,Yes,{1.0}
413,Yes,Yes,{1.0}
414,Yes,Yes,{1.0}
415,Yes,Yes,{1.0}
416,Yes,Yes,{1.0}
417,Yes,Yes,{1.0}
418,Yes,Yes,{1.0}
419,Yes,Yes,{1.0}
420,Yes,Yes,{1.0}
421,Yes,Yes,{1.0}
422,Yes,Yes,{1.0}
423,Yes,Yes,{1.0}
424,Yes,Yes,{1.0}
425,Yes,Yes,{1.0}
426,Yes,Yes,{1.0}
427,Yes,Yes,{1.0}
428,Yes,Yes,{1.0}
429,Yes,Yes,{1.0}
430,Yes,Yes,{1.0}
431,Yes,Yes,{1.0}
432,Yes,Yes,{1.0}
433,Yes,Yes,{1.0}
434,Yes,Yes,{1.0}
435,Yes,Yes,{1.0}
436,Yes,Yes,{1.0}
437,Yes,Yes,{1.0}
438,Yes,Yes,{1.0}
439,Yes,Yes,{1.0}
440,Yes,Yes,{1.0}
441,Do not know,Do not know,"{1.0, 5.0}"
442,Yes,Yes,{1.0}
443,Yes,Yes,{1.0}
444,Yes,Yes,{1.0}
445,Yes,Yes,{1.0}
446,Yes,Yes,{1.0}
447,Yes,Yes,{1.0}
448,Yes,Yes,{1.0}
449,Yes,Yes,{1.0}
450,Do not know,Do not know,"{1.0, 3.0}"
451,Yes,Yes,{1.0}
452,Yes,Yes,{1.0}
453,Yes,Yes,{1.0}
454,Yes,Yes,{1.0}
455,Yes,Yes,{1.0}
456,Yes,Yes,{1.0}
457,Yes,Yes,{1.0}
458,Yes,Yes,{1.0}
459,Yes,Yes,{1.0}
460,Yes,Yes,{1.0}
461,Yes,Yes,{2.0}
462,No,Do not know,"{4.0, 6.0}"
463,Yes,Yes,{2.0}
464,Yes,Yes,{2.0}
465,Yes,Yes,{2.0}
466,Yes,Yes,{2.0}
467,Yes,Yes,{2.0}
468,Yes,Yes,{2.0}
469,Yes,Yes,{2.0}
470,Yes,Yes,{2.0}
471,Yes,Yes,{2.0}
472,Yes,Yes,{2.0}
473,Yes,Yes,{2.0}
474,Yes,Yes,{2.0}
475,No,Yes,{5.0}
476,Yes,Yes,{2.0}
477,Yes,Yes,{2.0}
478,Yes,Yes,{2.0}
479,No,Yes,{5.0}
480,Yes,Yes,{2.0}
481,Yes,Yes,{2.0}
482,Yes,Yes,{2.0}
483,No,Yes,{5.0}
484,Yes,Yes,{2.0}
485,Yes,Yes,{2.0}
486,Yes,Yes,{2.0}
487,Yes,Yes,{2.0}
488,Yes,Yes,{2.0}
489,Yes,Yes,{2.0}
490,Yes,Yes,{2.0}
491,No,Do not know,"{4.0, 5.0}"
492,Yes,Yes,{2.0}
493,Yes,Yes,{2.0}
494,Yes,Yes,{2.0}
495,Yes,Yes,{2.0}
496,Yes,Yes,{2.0}
497,Yes,Yes,{2.0}
498,Yes,Yes,{2.0}
499,Yes,Yes,{2.0}
500,Yes,Yes,{2.0}
501,Yes,Yes,{2.0}
502,Yes,Yes,{2.0}
503,Yes,Yes,{2.0}
504,Yes,Yes,{2.0}
505,Yes,Yes,{2.0}
506,Yes,Yes,{2.0}
507,Yes,Yes,{2.0}
508,Yes,Yes,{2.0}
509,Yes,Yes,{2.0}
510,Yes,Yes,{2.0}
511,Yes,Yes,{2.0}
512,Yes,Yes,{2.0}
513,Yes,Yes,{2.0}
514,Yes,Yes,{2.0}
515,Yes,Yes,{2.0}
516,Yes,Yes,{2.0}
517,Yes,Yes,{2.0}
518,Yes,Yes,{2.0}
519,Yes,Yes,{2.0}
520,Yes,Yes,{2.0}
521,Yes,Yes,{2.0}
522,Yes,Yes,{2.0}
523,Yes,Yes,{2.0}
524,Yes,Yes,{2.0}
525,Yes,Yes,{2.0}
526,Yes,Yes,{2.0}
527,Yes,Yes,{2.0}
528,Yes,Yes,{2.0}
529,Yes,Yes,{2.0}
530,Yes,Yes,{2.0}
531,Yes,Yes,{2.0}
532,Yes,Yes,{2.0}
533,Yes,Yes,{2.0}
534,Yes,Yes,{2.0}
535,Yes,Yes,{2.0}
536,Yes,Yes,{2.0}
537,Yes,Yes,{2.0}
538,Yes,Yes,{2.0}
539,Yes,Yes,{2.0}
540,Yes,Yes,{2.0}
541,Yes,Yes,{2.0}
542,Yes,Yes,{2.0}
543,Yes,Yes,{2.0}
544,Yes,Yes,{2.0}
545,Yes,Yes,{2.0}
546,Yes,Yes,{2.0}
547,Yes,Yes,{2.0}
548,Yes,Yes,{2.0}
549,Yes,Yes,{2.0}
550,Yes,Yes,{2.0}
551,Yes,Yes,{2.0}
552,Yes,Yes,{2.0}
553,Yes,Yes,{2.0}
554,Yes,Yes,{2.0}
555,Yes,Yes,{2.0}
556,Yes,Yes,{2.0}
557,Yes,Yes,{2.0}
558,Yes,Yes,{2.0}
559,Yes,Yes,{2.0}
560,Yes,Yes,{2.0}
561,Yes,Yes,{2.0}
562,Yes,Yes,{2.0}
563,Yes,Yes,{2.0}
564,Yes,Yes,{2.0}
565,Yes,Yes,{2.0}
566,Yes,Yes,{2.0}
567,Yes,Yes,{2.0}
568,Yes,Yes,{2.0}
569,Yes,Yes,{2.0}
570,Yes,Yes,{2.0}
571,Yes,Yes,{2.0}
572,Yes,Yes,{2.0}
573,Yes,Yes,{2.0}
574,Yes,Yes,{2.0}
575,Yes,Yes,{2.0}
576,Yes,Yes,{2.0}
577,Yes,Yes,{2.0}
578,Yes,Yes,{2.0}
579,Yes,Yes,{2.0}
580,Yes,Yes,{2.0}
581,Yes,Yes,{2.0}
582,Yes,Yes,{2.0}
583,Yes,Yes,{2.0}
584,Yes,Yes,{2.0}
585,Yes,Yes,{2.0}
586,Yes,Yes,{2.0}
587,Yes,Yes,{2.0}
588,Yes,Yes,{2.0}
589,Yes,Yes,{2.0}
590,Yes,Yes,{2.0}
591,Yes,Yes,{2.0}
592,Yes,Yes,{2.0}
593,Yes,Yes,{2.0}
594,Yes,Yes,{2.0}
595,Yes,Yes,{2.0}
596,Yes,Yes,{2.0}
597,Yes,Yes,{2.0}
598,Yes,Yes,{2.0}
599,Yes,Yes,{2.0}
600,Yes,Yes,{2.0}
601,Yes,Yes,{2.0}
602,Yes,Yes,{2.0}
603,Yes,Yes,{2.0}
604,Yes,Yes,{2.0}
605,Yes,Yes,{2.0}
606,Yes,Yes,{2.0}
607,Yes,Yes,{2.0}
608,Yes,Yes,{2.0}
609,Yes,Yes,{2.0}
610,Yes,Yes,{2.0}
611,Yes,Yes,{2.0}
612,Yes,Yes,{2.0}
613,Yes,Yes,{2.0}
614,Yes,Yes,{2.0}
615,Yes,Yes,{2.0}
616,Yes,Yes,{2.0}
617,Yes,Yes,{2.0}
618,Yes,Yes,{2.0}
619,Yes,Yes,{2.0}
620,Yes,Yes,{2.0}
621,Yes,Yes,{2.0}
622,Yes,Yes,{2.0}
623,Yes,Yes,{2.0}
624,Yes,Yes,{2.0}
625,Yes,Yes,{2.0}
626,Yes,Yes,{2.0}
627,Yes,Yes,{2.0}
628,Yes,Yes,{2.0}
629,Yes,Yes,{2.0}
630,Yes,Yes,{2.0}
631,Yes,Yes,{2.0}
632,Yes,Yes,{2.0}
633,Yes,Yes,{2.0}
634,Yes,Yes,{2.0}
635,Yes,Yes,{2.0}
636,Yes,Yes,{2.0}
637,Yes,Yes,{2.0}
638,Yes,Yes,{2.0}
639,Yes,Yes,{2.0}
640,Yes,Yes,{2.0}
641,Yes,Yes,{2.0}
642,Yes,Yes,{2.0}
643,Yes,Yes,{2.0}
644,Yes,Yes,{2.0}
645,Yes,Yes,{2.0}
646,Yes,Yes,{2.0}
647,Yes,Yes,{2.0}
648,Yes,Yes,{2.0}
649,Yes,Yes,{2.0}
650,Yes,Yes,{2.0}
651,Yes,Yes,{2.0}
652,Yes,Yes,{2.0}
653,Yes,Yes,{2.0}
654,Yes,Yes,{2.0}
655,Yes,Yes,{2.0}
656,Yes,Yes,{2.0}
657,Yes,Yes,{2.0}
658,Yes,Yes,{2.0}
659,Yes,Yes,{2.0}
660,Yes,Yes,{2.0}
661,Yes,Yes,{2.0}
662,Yes,Yes,{2.0}
663,Yes,Yes,{2.0}
664,Yes,Yes,{2.0}
665,Yes,Yes,{2.0}
666,Yes,Yes,{2.0}
667,Yes,Yes,{2.0}
668,Yes,Yes,{2.0}
669,Yes,Yes,{2.0}
670,Yes,Yes,{2.0}
671,Yes,Yes,{2.0}
672,Yes,Yes,{2.0}
673,Yes,Yes,{2.0}
674,Yes,Yes,{2.0}
675,Yes,Yes,{2.0}
676,Yes,Yes,{2.0}
677,Yes,Yes,{2.0}
678,Yes,Yes,{2.0}
679,No,Yes,{3.0}
680,Yes,Yes,{2.0}
681,Yes,Yes,{2.0}
682,Yes,Yes,{2.0}
683,Yes,Yes,{2.0}
684,No,Yes,{6.0}
685,No,Yes,{6.0}
686,No,Yes,{6.0}
687,No,Yes,{2.0}
688,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
689,Yes,Yes,{3.0}
690,No,Yes,{6.0}
691,Yes,Yes,{3.0}
692,No,Yes,{6.0}
693,Yes,Yes,{3.0}
694,Yes,Yes,{3.0}
695,Yes,Yes,{3.0}
696,Yes,Yes,{3.0}
697,Do not know,Do not know,"{3.0, 6.0}"
698,Do not know,Do not know,"{3.0, 4.0}"
699,Yes,Yes,{3.0}
700,Yes,Yes,{3.0}
701,Do not know,Do not know,"{3.0, 4.0, 6.0}"
702,Yes,Yes,{3.0}
703,Yes,Yes,{3.0}
704,Yes,Yes,{3.0}
705,Yes,Yes,{3.0}
706,Yes,Yes,{3.0}
707,Yes,Yes,{3.0}
708,Yes,Yes,{3.0}
709,Yes,Yes,{3.0}
710,Yes,Yes,{3.0}
711,Yes,Yes,{3.0}
712,Yes,Yes,{3.0}
713,Do not know,Do not know,"{3.0, 4.0}"
714,Yes,Yes,{3.0}
715,Do not know,Do not know,"{3.0, 4.0}"
716,Do not know,Do not know,"{3.0, 4.0}"
717,Yes,Yes,{3.0}
718,Yes,Yes,{3.0}
719,Yes,Yes,{3.0}
720,Yes,Yes,{3.0}
721,Do not know,Do not know,"{3.0, 4.0}"
722,Yes,Yes,{3.0}
723,Yes,Yes,{3.0}
724,Yes,Yes,{3.0}
725,Yes,Yes,{3.0}
726,Do not know,Do not know,"{3.0, 4.0}"
727,Yes,Yes,{3.0}
728,Do not know,Do not know,"{3.0, 4.0}"
729,Yes,Yes,{3.0}
730,Yes,Yes,{3.0}
731,Do not know,Do not know,"{3.0, 4.0}"
732,Yes,Yes,{3.0}
733,Yes,Yes,{3.0}
734,Yes,Yes,{3.0}
735,Yes,Yes,{3.0}
736,Yes,Yes,{3.0}
737,Do not know,Do not know,"{3.0, 4.0}"
738,Yes,Yes,{3.0}
739,Do not know,Do not know,"{3.0, 4.0}"
740,Yes,Yes,{3.0}
741,Yes,Yes,{3.0}
742,Yes,Yes,{3.0}
743,Yes,Yes,{3.0}
744,Yes,Yes,{3.0}
745,Yes,Yes,{3.0}
746,Do not know,Do not know,"{3.0, 4.0}"
747,Yes,Yes,{3.0}
748,Do not know,Do not know,"{3.0, 4.0}"
749,Yes,Yes,{3.0}
750,Yes,Yes,{3.0}
751,Yes,Yes,{3.0}
752,Yes,Yes,{3.0}
753,Do not know,Do not know,"{3.0, 4.0}"
754,Do not know,Do not know,"{3.0, 4.0}"
755,Yes,Yes,{3.0}
756,Yes,Yes,{3.0}
757,Yes,Yes,{3.0}
758,Yes,Yes,{3.0}
759,Yes,Yes,{3.0}
760,Yes,Yes,{3.0}
761,Yes,Yes,{3.0}
762,Yes,Yes,{3.0}
763,Do not know,Do not know,"{3.0, 4.0}"
764,Yes,Yes,{3.0}
765,Yes,Yes,{3.0}
766,Yes,Yes,{3.0}
767,Yes,Yes,{3.0}
768,Yes,Yes,{3.0}
769,Do not know,Do not know,"{3.0, 4.0}"
770,Do not know,Do not know,"{3.0, 4.0}"
771,Do not know,Do not know,"{3.0, 4.0}"
772,Yes,Yes,{3.0}
773,Do not know,Do not know,"{3.0, 4.0}"
774,Yes,Yes,{3.0}
775,Yes,Yes,{3.0}
776,Yes,Yes,{3.0}
777,Do not know,Do not know,"{3.0, 4.0}"
778,Yes,Yes,{3.0}
779,Yes,Yes,{3.0}
780,Yes,Yes,{3.0}
781,Do not know,Do not know,"{3.0, 4.0}"
782,Yes,Yes,{3.0}
783,Do not know,Do not know,"{3.0, 4.0}"
784,Yes,Yes,{3.0}
785,Yes,Yes,{3.0}
786,Yes,Yes,{3.0}
787,Do not know,Do not know,"{3.0, 4.0}"
788,Do not know,Do not know,"{3.0, 4.0}"
789,Do not know,Do not know,"{3.0, 4.0}"
790,Do not know,Do not know,"{3.0, 6.0}"
791,Do not know,Do not know,"{3.0, 4.0}"
792,Do not know,Do not know,"{3.0, 4.0}"
793,Yes,Yes,{3.0}
794,Yes,Yes,{3.0}
795,Yes,Yes,{3.0}
796,Yes,Yes,{3.0}
797,Yes,Yes,{3.0}
798,Do not know,Do not know,"{3.0, 4.0}"
799,Yes,Yes,{3.0}
800,Do not know,Do not know,"{3.0, 4.0}"
801,Yes,Yes,{3.0}
802,Yes,Yes,{3.0}
803,Yes,Yes,{3.0}
804,Yes,Yes,{3.0}
805,Yes,Yes,{3.0}
806,Do not know,Do not know,"{3.0, 4.0}"
807,Yes,Yes,{3.0}
808,Yes,Yes,{3.0}
809,Yes,Yes,{3.0}
810,Yes,Yes,{3.0}
811,Do not know,Do not know,"{3.0, 4.0}"
812,Yes,Yes,{3.0}
813,Yes,Yes,{3.0}
814,Do not know,Do not know,"{3.0, 4.0}"
815,Yes,Yes,{3.0}
816,Yes,Yes,{3.0}
817,Yes,Yes,{3.0}
818,Yes,Yes,{3.0}
819,Yes,Yes,{3.0}
820,Do not know,Do not know,"{3.0, 4.0}"
821,Yes,Yes,{3.0}
822,Do not know,Do not know,"{3.0, 4.0}"
823,Yes,Yes,{3.0}
824,Yes,Yes,{3.0}
825,Yes,Yes,{3.0}
826,Yes,Yes,{3.0}
827,Yes,Yes,{3.0}
828,Yes,Yes,{3.0}
829,Yes,Yes,{3.0}
830,Yes,Yes,{3.0}
831,Yes,Yes,{3.0}
832,Yes,Yes,{3.0}
833,Do not know,Do not know,"{3.0, 4.0}"
834,Yes,Yes,{3.0}
835,Yes,Yes,{3.0}
836,Yes,Yes,{3.0}
837,Yes,Yes,{3.0}
838,Yes,Yes,{3.0}
839,Yes,Yes,{3.0}
840,Yes,Yes,{3.0}
841,Yes,Yes,{3.0}
842,Do not know,Do not know,"{3.0, 4.0}"
843,Do not know,Do not know,"{3.0, 4.0}"
844,Do not know,Do not know,"{3.0, 4.0}"
845,Yes,Yes,{3.0}
846,Yes,Yes,{3.0}
