,Robust,Stable,Classification
173,Do not know,Do not know,"{2.0, 4.0}"
174,Yes,Yes,{2.0}
175,Yes,Yes,{2.0}
176,Do not know,Do not know,"{2.0, 4.0}"
177,Yes,Yes,{4.0}
178,Do not know,Do not know,"{2.0, 4.0}"
179,Yes,Yes,{2.0}
180,Yes,Yes,{4.0}
181,Yes,Yes,{4.0}
182,Yes,Yes,{4.0}
183,Yes,Yes,{2.0}
184,Yes,Yes,{4.0}
185,Yes,Yes,{4.0}
186,Yes,Yes,{2.0}
187,Yes,Yes,{2.0}
188,Yes,Yes,{2.0}
189,Yes,Yes,{2.0}
190,Do not know,Do not know,"{2.0, 4.0}"
191,Do not know,Do not know,"{2.0, 4.0}"
192,Yes,Yes,{2.0}
193,Yes,Yes,{2.0}
194,Yes,Yes,{4.0}
195,Yes,Yes,{4.0}
196,Yes,Yes,{2.0}
197,Yes,Yes,{2.0}
198,Yes,Yes,{2.0}
199,Yes,Yes,{4.0}
200,Do not know,Do not know,"{2.0, 4.0}"
201,Yes,Yes,{2.0}
202,Yes,Yes,{2.0}
203,Do not know,Do not know,"{2.0, 4.0}"
