,Robust,Stable,Classification
152,Yes,Yes,{2.0}
153,Yes,Yes,{2.0}
154,Yes,Yes,{4.0}
155,Yes,Yes,{4.0}
156,Yes,Yes,{2.0}
157,Yes,Yes,{2.0}
158,Yes,Yes,{2.0}
159,Yes,Yes,{2.0}
160,Yes,Yes,{4.0}
161,Yes,Yes,{4.0}
162,Yes,Yes,{2.0}
163,Yes,Yes,{2.0}
164,Yes,Yes,{2.0}
165,Yes,Yes,{2.0}
166,Yes,Yes,{2.0}
167,Yes,Yes,{4.0}
168,Yes,Yes,{4.0}
169,Yes,Yes,{4.0}
170,Yes,Yes,{2.0}
171,Yes,Yes,{4.0}
172,Yes,Yes,{2.0}
173,Yes,Yes,{4.0}
174,Yes,Yes,{2.0}
175,Yes,Yes,{2.0}
176,Yes,Yes,{2.0}
177,Yes,Yes,{4.0}
178,Yes,Yes,{4.0}
179,Yes,Yes,{2.0}
180,Yes,Yes,{4.0}
181,Yes,Yes,{4.0}
182,Yes,Yes,{4.0}
183,Yes,Yes,{2.0}
184,Yes,Yes,{4.0}
185,Yes,Yes,{4.0}
186,Yes,Yes,{2.0}
187,Yes,Yes,{2.0}
188,Yes,Yes,{2.0}
189,Yes,Yes,{2.0}
190,No,Yes,{4.0}
191,Yes,Yes,{2.0}
192,Yes,Yes,{2.0}
193,Yes,Yes,{2.0}
194,Yes,Yes,{4.0}
195,Yes,Yes,{4.0}
196,Yes,Yes,{2.0}
197,Yes,Yes,{2.0}
198,Yes,Yes,{2.0}
199,Yes,Yes,{4.0}
200,Yes,Yes,{4.0}
201,Yes,Yes,{2.0}
202,Yes,Yes,{2.0}
203,Yes,Yes,{2.0}
