,Robust,Stable,Classification
292,Do not know,Do not know,"{0, 1}"
293,No,Yes,{0}
294,Yes,Yes,{0}
295,No,Yes,{1}
296,Do not know,Do not know,"{0, 1}"
297,Yes,Yes,{0}
298,Yes,Yes,{0}
299,No,Yes,{1}
300,Yes,Yes,{0}
301,Yes,Yes,{0}
302,No,Yes,{0}
303,Yes,Yes,{0}
304,Do not know,Do not know,"{0, 1}"
305,Yes,Yes,{0}
306,Yes,Yes,{1}
307,Yes,Yes,{0}
308,Yes,Yes,{0}
309,Yes,Yes,{0}
310,Yes,Yes,{0}
311,Do not know,Do not know,"{0, 1}"
312,No,Yes,{0}
313,Yes,Yes,{0}
314,Yes,Yes,{0}
315,Yes,Yes,{1}
316,Yes,Yes,{1}
317,No,Yes,{0}
318,No,Yes,{0}
319,No,Yes,{0}
320,Yes,Yes,{0}
321,Yes,Yes,{0}
322,Yes,Yes,{0}
323,Yes,Yes,{0}
324,No,Yes,{0}
325,Yes,Yes,{1}
326,Yes,Yes,{1}
327,Yes,Yes,{0}
328,Yes,Yes,{1}
329,Yes,Yes,{0}
330,Yes,Yes,{0}
331,Yes,Yes,{0}
332,Yes,Yes,{0}
333,Yes,Yes,{0}
334,Do not know,Do not know,"{0, 1}"
335,Yes,Yes,{1}
336,Yes,Yes,{1}
337,No,Yes,{1}
338,No,Yes,{0}
339,No,Yes,{1}
340,Yes,Yes,{0}
341,Yes,Yes,{0}
342,Yes,Yes,{0}
343,Yes,Yes,{0}
344,No,Yes,{1}
345,Yes,Yes,{0}
346,Do not know,Do not know,"{0, 1}"
347,No,Yes,{1}
348,Yes,Yes,{0}
349,Yes,Yes,{0}
350,No,Yes,{0}
351,Yes,Yes,{0}
352,Yes,Yes,{1}
353,Yes,Yes,{0}
354,No,Yes,{0}
355,Yes,Yes,{0}
356,Yes,Yes,{0}
357,Yes,Yes,{0}
358,No,Yes,{1}
359,Yes,Yes,{1}
360,No,Yes,{0}
361,Yes,Yes,{0}
362,Do not know,Do not know,"{0, 1}"
363,Yes,Yes,{0}
364,Yes,Yes,{0}
365,Yes,Yes,{1}
366,No,Yes,{1}
367,No,Yes,{1}
368,Yes,Yes,{0}
369,Yes,Yes,{0}
370,Yes,Yes,{0}
371,No,Yes,{1}
372,Yes,Yes,{0}
373,Yes,Yes,{0}
374,Yes,Yes,{0}
375,Yes,Yes,{0}
376,Yes,Yes,{1}
377,Yes,Yes,{0}
378,Yes,Yes,{1}
379,Yes,Yes,{0}
380,Yes,Yes,{0}
381,No,Yes,{0}
382,Yes,Yes,{0}
383,No,Yes,{1}
384,Yes,Yes,{1}
385,Yes,Yes,{0}
386,Yes,Yes,{0}
387,Yes,Yes,{0}
388,Yes,Yes,{0}
389,Yes,Yes,{0}
390,No,Yes,{0}
391,Yes,Yes,{0}
392,Yes,Yes,{0}
393,Yes,Yes,{0}
394,Yes,Yes,{0}
395,Yes,Yes,{0}
396,Yes,Yes,{1}
397,Yes,Yes,{0}
398,No,Yes,{1}
399,Yes,Yes,{1}
400,Yes,Yes,{0}
401,Yes,Yes,{1}
402,Yes,Yes,{0}
403,Do not know,Do not know,"{0, 1}"
404,Yes,Yes,{0}
405,Yes,Yes,{0}
406,Yes,Yes,{0}
407,Yes,Yes,{1}
408,No,Yes,{1}
409,Yes,Yes,{0}
410,Yes,Yes,{0}
411,Yes,Yes,{0}
412,No,Yes,{1}
413,Yes,Yes,{0}
414,Yes,Yes,{1}
415,Yes,Yes,{0}
416,Yes,Yes,{0}
417,Yes,Yes,{0}
418,Yes,Yes,{0}
419,Do not know,Do not know,"{0, 1}"
420,Yes,Yes,{0}
421,Do not know,Do not know,"{0, 1}"
422,Yes,Yes,{0}
423,Yes,Yes,{0}
424,No,Yes,{1}
425,Yes,Yes,{0}
426,Yes,Yes,{0}
427,Yes,Yes,{0}
428,Yes,Yes,{1}
429,Yes,Yes,{0}
430,Yes,Yes,{0}
431,Yes,Yes,{0}
432,Yes,Yes,{0}
433,No,Yes,{0}
434,Yes,Yes,{0}
435,Yes,Yes,{0}
436,Yes,Yes,{0}
437,Yes,Yes,{0}
438,Yes,Yes,{0}
439,Yes,Yes,{0}
440,No,Yes,{1}
441,Yes,Yes,{0}
442,Yes,Yes,{0}
443,Yes,Yes,{1}
444,Yes,Yes,{0}
445,Yes,Yes,{0}
446,Yes,Yes,{0}
447,Yes,Yes,{0}
448,Yes,Yes,{0}
449,Yes,Yes,{0}
450,Yes,Yes,{0}
451,Yes,Yes,{0}
452,Yes,Yes,{0}
453,Yes,Yes,{0}
454,Yes,Yes,{0}
455,No,Yes,{1}
456,Yes,Yes,{0}
457,Yes,Yes,{0}
458,Yes,Yes,{0}
459,Do not know,Do not know,"{0, 1}"
460,No,Yes,{0}
461,Yes,Yes,{0}
462,No,Yes,{1}
463,Yes,Yes,{0}
464,Yes,Yes,{0}
465,Yes,Yes,{0}
466,Yes,Yes,{1}
467,Yes,Yes,{0}
468,No,Yes,{0}
469,Yes,Yes,{0}
470,Yes,Yes,{0}
471,Yes,Yes,{0}
472,Yes,Yes,{0}
473,Yes,Yes,{0}
474,Yes,Yes,{0}
475,No,Yes,{1}
476,Yes,Yes,{0}
477,Yes,Yes,{0}
478,No,Yes,{0}
479,Yes,Yes,{0}
480,Yes,Yes,{0}
481,No,Yes,{1}
482,Yes,Yes,{0}
483,No,Yes,{1}
484,No,Yes,{1}
485,Do not know,Do not know,"{0, 1}"
486,Yes,Yes,{1}
487,Yes,Yes,{0}
488,Yes,Yes,{0}
489,Yes,Yes,{0}
490,Yes,Yes,{0}
491,Yes,Yes,{0}
492,No,Yes,{1}
493,Yes,Yes,{0}
494,Do not know,Do not know,"{0, 1}"
495,No,Yes,{0}
496,Yes,Yes,{0}
497,Yes,Yes,{0}
498,Do not know,Do not know,"{0, 1}"
499,Do not know,Do not know,"{0, 1}"
500,Yes,Yes,{0}
501,Yes,Yes,{1}
502,Yes,Yes,{0}
503,No,Yes,{1}
504,Yes,Yes,{0}
505,Yes,Yes,{0}
506,No,Yes,{0}
507,Yes,Yes,{0}
508,Yes,Yes,{0}
509,No,Yes,{1}
510,No,Yes,{0}
511,No,Yes,{1}
512,Yes,Yes,{1}
513,Yes,Yes,{0}
514,Yes,Yes,{1}
515,No,Yes,{1}
516,Yes,Yes,{0}
517,Yes,Yes,{0}
518,Yes,Yes,{0}
519,Do not know,Do not know,"{0, 1}"
520,Yes,Yes,{0}
521,Yes,Yes,{0}
522,No,Yes,{0}
523,Yes,Yes,{0}
524,Yes,Yes,{0}
525,Yes,Yes,{0}
526,No,Yes,{1}
527,Yes,Yes,{0}
528,No,Yes,{1}
529,Yes,Yes,{0}
530,Yes,Yes,{1}
531,Yes,Yes,{1}
532,Yes,Yes,{0}
533,Do not know,Do not know,"{0, 1}"
534,Yes,Yes,{1}
535,No,Yes,{0}
536,No,Yes,{0}
537,Yes,Yes,{1}
538,No,Yes,{0}
539,Yes,Yes,{0}
540,No,Yes,{0}
541,Yes,Yes,{0}
542,Yes,Yes,{0}
543,No,Yes,{1}
544,Yes,Yes,{0}
545,Yes,Yes,{0}
546,Yes,Yes,{0}
547,No,Yes,{0}
548,Yes,Yes,{0}
549,Yes,Yes,{0}
550,Yes,Yes,{1}
551,Yes,Yes,{0}
552,Yes,Yes,{0}
553,No,Yes,{1}
554,Do not know,Do not know,"{0, 1}"
555,Yes,Yes,{0}
556,No,Yes,{0}
557,Yes,Yes,{0}
558,Yes,Yes,{0}
559,Yes,Yes,{0}
560,Yes,Yes,{0}
561,Yes,Yes,{0}
562,Yes,Yes,{0}
563,Yes,Yes,{0}
564,Yes,Yes,{0}
565,Yes,Yes,{0}
566,Yes,Yes,{1}
567,Yes,Yes,{0}
568,Yes,Yes,{0}
569,Yes,Yes,{0}
570,Yes,Yes,{0}
571,Yes,Yes,{0}
572,Yes,Yes,{0}
573,Yes,Yes,{1}
574,Yes,Yes,{0}
575,Yes,Yes,{0}
576,Yes,Yes,{0}
577,Yes,Yes,{0}
578,Do not know,Do not know,"{0, 1}"
579,Yes,Yes,{1}
580,Yes,Yes,{1}
581,Do not know,Do not know,"{0, 1}"
582,Yes,Yes,{0}
583,Yes,Yes,{0}
584,Yes,Yes,{0}
585,Yes,Yes,{0}
586,Yes,Yes,{0}
587,Yes,Yes,{0}
588,Yes,Yes,{1}
589,Yes,Yes,{0}
590,No,Yes,{0}
591,Yes,Yes,{0}
592,Do not know,Do not know,"{0, 1}"
593,Yes,Yes,{1}
594,Yes,Yes,{0}
595,Yes,Yes,{0}
596,Yes,Yes,{0}
597,Yes,Yes,{0}
598,Yes,Yes,{0}
599,Yes,Yes,{0}
600,No,Yes,{0}
601,Yes,Yes,{0}
602,Yes,Yes,{1}
603,Yes,Yes,{0}
604,Yes,Yes,{1}
605,Yes,Yes,{0}
606,Yes,Yes,{0}
607,No,Yes,{0}
608,Yes,Yes,{0}
609,Yes,Yes,{0}
610,Yes,Yes,{0}
611,Yes,Yes,{0}
612,Yes,Yes,{0}
613,Yes,Yes,{0}
614,Yes,Yes,{0}
615,Yes,Yes,{0}
616,Yes,Yes,{0}
617,Yes,Yes,{0}
618,Yes,Yes,{1}
619,Yes,Yes,{0}
620,Yes,Yes,{0}
621,Yes,Yes,{0}
622,Yes,Yes,{0}
623,Yes,Yes,{0}
624,Yes,Yes,{1}
625,Yes,Yes,{0}
626,Yes,Yes,{0}
627,Yes,Yes,{0}
628,Do not know,Do not know,"{0, 1}"
629,Yes,Yes,{0}
630,Yes,Yes,{0}
631,No,Yes,{0}
632,Yes,Yes,{0}
633,Yes,Yes,{0}
634,No,Yes,{0}
635,Yes,Yes,{0}
636,Yes,Yes,{1}
637,Yes,Yes,{0}
638,Yes,Yes,{0}
639,Yes,Yes,{0}
640,Yes,Yes,{0}
641,Yes,Yes,{1}
642,Yes,Yes,{1}
643,Yes,Yes,{0}
644,No,Yes,{1}
645,No,Yes,{0}
646,Yes,Yes,{0}
647,Yes,Yes,{0}
648,Yes,Yes,{0}
649,Yes,Yes,{0}
650,Yes,Yes,{1}
651,No,Yes,{1}
652,Yes,Yes,{0}
653,Do not know,Do not know,"{0, 1}"
654,No,Yes,{0}
655,Yes,Yes,{0}
656,Yes,Yes,{1}
657,Yes,Yes,{0}
658,No,Yes,{0}
659,Yes,Yes,{1}
660,Yes,Yes,{1}
661,Yes,Yes,{0}
662,No,Yes,{1}
663,Yes,Yes,{0}
664,Yes,Yes,{0}
665,Yes,Yes,{0}
666,Yes,Yes,{0}
667,Yes,Yes,{1}
668,Yes,Yes,{0}
669,Yes,Yes,{0}
670,Yes,Yes,{0}
671,Yes,Yes,{0}
672,No,Yes,{0}
673,Yes,Yes,{0}
674,Yes,Yes,{0}
675,Yes,Yes,{0}
676,No,Yes,{0}
677,Do not know,Do not know,"{0, 1}"
678,Yes,Yes,{0}
679,Yes,Yes,{0}
680,Yes,Yes,{0}
681,Yes,Yes,{0}
682,Yes,Yes,{0}
683,Yes,Yes,{0}
684,Yes,Yes,{0}
685,Yes,Yes,{0}
686,Yes,Yes,{0}
687,No,Yes,{0}
688,No,Yes,{0}
689,No,Yes,{1}
690,Yes,Yes,{1}
691,No,Yes,{1}
692,Yes,Yes,{0}
693,Yes,Yes,{0}
694,No,Yes,{0}
695,No,Yes,{0}
696,Yes,Yes,{0}
697,Yes,Yes,{0}
698,No,Yes,{1}
699,Do not know,Do not know,"{0, 1}"
700,Yes,Yes,{0}
701,No,Yes,{0}
702,Do not know,Do not know,"{0, 1}"
703,Yes,Yes,{0}
704,Yes,Yes,{0}
705,Yes,Yes,{0}
706,Yes,Yes,{0}
707,No,Yes,{0}
708,Yes,Yes,{0}
709,Yes,Yes,{0}
710,Yes,Yes,{0}
711,Yes,Yes,{0}
712,Yes,Yes,{0}
713,No,Yes,{1}
714,Yes,Yes,{1}
715,Yes,Yes,{0}
716,Yes,Yes,{0}
717,Yes,Yes,{0}
718,Yes,Yes,{0}
719,Yes,Yes,{0}
720,Yes,Yes,{0}
721,Yes,Yes,{0}
722,Yes,Yes,{1}
723,Yes,Yes,{0}
724,Do not know,Do not know,"{0, 1}"
725,Do not know,Do not know,"{0, 1}"
726,Yes,Yes,{0}
727,Yes,Yes,{0}
728,Yes,Yes,{0}
729,Yes,Yes,{0}
730,Yes,Yes,{0}
731,Yes,Yes,{0}
732,No,Yes,{0}
733,Yes,Yes,{0}
734,No,Yes,{1}
735,Yes,Yes,{0}
736,Do not know,Do not know,"{0, 1}"
737,Yes,Yes,{0}
738,Yes,Yes,{0}
739,No,Yes,{0}
740,Yes,Yes,{0}
741,Yes,Yes,{0}
742,Yes,Yes,{0}
743,Yes,Yes,{0}
744,Yes,Yes,{1}
745,Yes,Yes,{0}
746,No,Yes,{0}
747,Do not know,Do not know,"{0, 1}"
748,Yes,Yes,{0}
749,Yes,Yes,{0}
750,No,Yes,{0}
751,Yes,Yes,{0}
752,Yes,Yes,{1}
753,Yes,Yes,{0}
754,Yes,Yes,{0}
755,Yes,Yes,{0}
756,Yes,Yes,{0}
757,Yes,Yes,{0}
758,Yes,Yes,{0}
759,Yes,Yes,{0}
760,No,Yes,{1}
761,Yes,Yes,{0}
762,Yes,Yes,{0}
763,Yes,Yes,{0}
764,No,Yes,{0}
765,Yes,Yes,{1}
766,Yes,Yes,{0}
767,Yes,Yes,{0}
768,No,Yes,{1}
769,Do not know,Do not know,"{0, 1}"
770,Yes,Yes,{0}
771,Yes,Yes,{0}
772,Yes,Yes,{0}
773,Yes,Yes,{0}
774,Yes,Yes,{0}
775,Yes,Yes,{0}
776,Yes,Yes,{0}
777,Yes,Yes,{0}
778,Yes,Yes,{0}
779,Yes,Yes,{0}
780,Yes,Yes,{0}
781,Do not know,Do not know,"{0, 1}"
782,Yes,Yes,{0}
783,No,Yes,{1}
784,Yes,Yes,{0}
785,Yes,Yes,{0}
786,Yes,Yes,{1}
787,Yes,Yes,{0}
788,Yes,Yes,{0}
789,Yes,Yes,{0}
790,Yes,Yes,{0}
791,No,Yes,{0}
792,Do not know,Do not know,"{0, 1}"
793,Yes,Yes,{1}
794,Yes,Yes,{0}
795,Yes,Yes,{0}
796,Yes,Yes,{0}
797,Yes,Yes,{0}
798,Yes,Yes,{0}
799,Yes,Yes,{0}
800,Yes,Yes,{0}
801,No,Yes,{1}
802,Yes,Yes,{0}
803,No,Yes,{1}
804,Yes,Yes,{0}
805,No,Yes,{1}
806,Yes,Yes,{0}
807,Yes,Yes,{1}
808,Yes,Yes,{0}
809,No,Yes,{0}
810,Yes,Yes,{0}
811,Yes,Yes,{0}
812,Yes,Yes,{1}
813,Do not know,Do not know,"{0, 1}"
814,Yes,Yes,{0}
815,Yes,Yes,{1}
816,Yes,Yes,{0}
817,Do not know,Do not know,"{0, 1}"
818,No,Yes,{1}
819,Yes,Yes,{0}
820,Do not know,Do not know,"{0, 1}"
821,Yes,Yes,{0}
822,No,Yes,{1}
823,No,Yes,{0}
824,Do not know,Do not know,"{0, 1}"
825,Yes,Yes,{0}
826,Yes,Yes,{0}
827,Do not know,Do not know,"{0, 1}"
828,Yes,Yes,{0}
829,Yes,Yes,{0}
830,No,Yes,{0}
831,Yes,Yes,{0}
832,Yes,Yes,{1}
833,Yes,Yes,{1}
834,Yes,Yes,{1}
835,Yes,Yes,{0}
836,Yes,Yes,{0}
837,Yes,Yes,{0}
838,No,Yes,{1}
839,Yes,Yes,{1}
840,Yes,Yes,{0}
841,No,Yes,{0}
842,Yes,Yes,{0}
843,Yes,Yes,{0}
844,Yes,Yes,{0}
845,Yes,Yes,{0}
846,Yes,Yes,{1}
847,Yes,Yes,{0}
848,No,Yes,{0}
849,No,Yes,{0}
850,Yes,Yes,{0}
851,No,Yes,{1}
852,Yes,Yes,{1}
853,Do not know,Do not know,"{0, 1}"
854,Yes,Yes,{0}
855,Yes,Yes,{0}
856,Yes,Yes,{0}
857,Yes,Yes,{0}
858,Yes,Yes,{0}
859,Yes,Yes,{0}
860,Yes,Yes,{0}
861,No,Yes,{1}
862,Yes,Yes,{0}
863,No,Yes,{1}
864,Yes,Yes,{0}
865,Yes,Yes,{0}
866,No,Yes,{0}
867,Yes,Yes,{0}
868,Yes,Yes,{0}
869,Yes,Yes,{0}
870,Yes,Yes,{1}
871,Yes,Yes,{0}
872,No,Yes,{1}
873,Yes,Yes,{0}
874,Yes,Yes,{1}
875,Yes,Yes,{0}
876,Yes,Yes,{0}
877,Yes,Yes,{0}
878,Yes,Yes,{0}
879,Yes,Yes,{0}
880,Yes,Yes,{0}
881,Yes,Yes,{0}
882,Yes,Yes,{0}
883,Yes,Yes,{0}
884,Yes,Yes,{0}
885,Yes,Yes,{0}
886,Yes,Yes,{1}
887,No,Yes,{0}
888,Yes,Yes,{0}
889,Yes,Yes,{0}
890,Yes,Yes,{0}
891,Yes,Yes,{0}
892,Yes,Yes,{1}
893,Yes,Yes,{0}
894,Yes,Yes,{0}
895,Yes,Yes,{1}
896,Yes,Yes,{0}
897,Yes,Yes,{0}
898,Yes,Yes,{0}
899,Yes,Yes,{1}
900,Yes,Yes,{0}
901,Yes,Yes,{0}
902,Yes,Yes,{0}
903,No,Yes,{0}
904,Yes,Yes,{0}
905,Yes,Yes,{1}
906,No,Yes,{0}
907,Yes,Yes,{1}
908,Yes,Yes,{1}
909,Yes,Yes,{0}
910,No,Yes,{0}
911,Yes,Yes,{1}
912,Yes,Yes,{0}
913,Do not know,Do not know,"{0, 1}"
914,Yes,Yes,{0}
915,Yes,Yes,{0}
916,Yes,Yes,{0}
917,No,Yes,{1}
918,Yes,Yes,{0}
919,Yes,Yes,{1}
920,No,Yes,{1}
921,No,Yes,{0}
922,Yes,Yes,{0}
923,Yes,Yes,{0}
924,Yes,Yes,{0}
925,No,Yes,{1}
926,Yes,Yes,{0}
927,Do not know,Do not know,"{0, 1}"
928,Yes,Yes,{0}
929,Yes,Yes,{0}
930,Yes,Yes,{0}
931,Yes,Yes,{0}
932,Yes,Yes,{0}
933,Yes,Yes,{0}
934,No,Yes,{0}
935,Yes,Yes,{0}
936,Yes,Yes,{0}
937,No,Yes,{0}
938,No,Yes,{1}
939,Do not know,Do not know,"{0, 1}"
940,Yes,Yes,{0}
941,No,Yes,{1}
942,Yes,Yes,{0}
943,Yes,Yes,{0}
944,Yes,Yes,{0}
945,Yes,Yes,{0}
946,Yes,Yes,{1}
947,Yes,Yes,{0}
948,Yes,Yes,{0}
949,Yes,Yes,{0}
950,Yes,Yes,{0}
951,Do not know,Do not know,"{0, 1}"
952,Do not know,Do not know,"{0, 1}"
953,Yes,Yes,{0}
954,Yes,Yes,{0}
955,Yes,Yes,{0}
956,Do not know,Do not know,"{0, 1}"
957,Yes,Yes,{0}
958,Yes,Yes,{0}
959,Yes,Yes,{1}
960,No,Yes,{0}
961,Yes,Yes,{0}
962,Yes,Yes,{0}
963,Yes,Yes,{1}
964,Yes,Yes,{0}
965,Yes,Yes,{0}
966,Yes,Yes,{0}
967,Do not know,Do not know,"{0, 1}"
968,Do not know,Do not know,"{0, 1}"
969,Yes,Yes,{1}
970,Yes,Yes,{0}
971,Yes,Yes,{0}
972,Yes,Yes,{1}
973,Yes,Yes,{0}
974,Yes,Yes,{1}
975,Yes,Yes,{0}
976,Yes,Yes,{0}
977,Yes,Yes,{0}
978,Yes,Yes,{0}
979,Yes,Yes,{0}
980,Yes,Yes,{0}
981,Yes,Yes,{0}
982,No,Yes,{1}
983,No,Yes,{0}
984,Do not know,Do not know,"{0, 1}"
985,Yes,Yes,{1}
